"题目","朝代","作者","内容","来源","词牌"
"如果还有","","柯有伦","如果还有明天⏎你想怎样装扮你的脸⏎如果没有明天⏎要怎么说再见 再见⏎到底谁让我们这样燃烧青春⏎无数黑夜里⏎独自一个人在恶梦里狂奔⏎爸爸说在无情世界 最好保持天真⏎就因为太多现实和太多谎言战争⏎才会把我们的生命⏎全部全部亮起红灯⏎心中的痛苦从来不曾说出口⏎看着眼中的泪水 向往事挥挥手⏎不再相信什么狗屁一世一生⏎如果能拥有每一个明天⏎我会告诉自己我还不够认真⏎是否要抛开这一切的馀温⏎等到一无所有才开始奋不顾身⏎这条路上不知道要留下多少伤口⏎我不会再回头 任命运伤害我⏎阳光重新照亮 让希望带着我走⏎如果还有明天⏎你想怎样装扮你的脸⏎如果没有明天⏎要怎么说再见⏎如果还有明天⏎你想怎样装扮你的脸⏎如果没有明天⏎要怎么说再见 再见⏎这场游戏 我犹豫⏎不自觉囚禁了我的嘴角⏎微笑像肥料般的维妙维肖⏎当那诺言又跳票 会变成谁的笑料⏎是什么样的仙丹妙药⏎让未来如此渺小⏎你是否曾经放肆追逐所谓的梦⏎是否曾经那肩上的担子变所谓的痛⏎我才不稀罕被歌颂 当初衷被策动⏎宁愿让梦想变恶梦也不对现实折衷⏎关掉 如果可以⏎人生更轻松 是吧⏎我翻到 日记第一张 上画的翅膀⏎战场上的枪膛倒了应该换谁站岗⏎暗访的诡计谁上当了谁又应该暗爽⏎那就任凭他们摆布吧当做没有明天⏎我说咬紧牙关撑下去吧⏎反正还有明天⏎如果还有明天⏎我对我的成就惭愧⏎如果没有明天⏎我不对任何人忏悔⏎如果还有明天⏎你想怎样装扮你的脸⏎如果没有明天⏎要怎么说再见⏎如果还有明天⏎你想怎样装扮你的脸⏎如果没有明天⏎要怎么说再见 再见⏎1990的秋天演完最后一场⏎生老病死的对话 送来新的希望⏎下雨了下雨了那是你的眼泪吗⏎将我淋湿可以吗⏎让我感受你的痛啊⏎笑我吧 不分黑夜是否太傻⏎笑我吧 走在边缘只剩挣扎⏎笑我吧 哈哈哈哈哈哈⏎如果还有明天","语料库",""
"懒音哥canton_battle_remix_-_remix","","梁汉文","沟通机能 全面退化⏎别人笑我 贯籍尼加拉瓜⏎话说广东话超人全部爆炸⏎命朋友替我 入报发音班⏎音准与咬字逐句 逐句再锻链⏎锻链为了某日入伍 粤语扞卫战⏎从头让我受教导 但怕若努力过度⏎在半路流落印度 话要食个食个咖哩「国」⏎一蚊鸡 三斤龟 边个贵⏎马虎可能 遗害百世⏎问题我韵母 未能分高低⏎为了广东话安危 防围设计⏎实行母语制 重要教乖仔⏎音准与咬字绝对 绝对要训练⏎训练为了某日入伍 粤语扞卫战⏎由头让你受教导 定要让老豆仰慕⏎别教坏邻座细路 话坐地铁地铁去「不割」⏎紧急中 应该拣 边个掣 时时揿错⏎咁样样 不等于 低智慧⏎到我去考你 你试试 唱唱这首歌⏎点解点解 我要去 要向你讲清楚⏎「典解」的典故⏎一蚊鸡 三斤龟 边个贵⏎从来自细 悭得悭 龟跟鬼 边去计⏎胡言乱语讲足一世 来委屈各位⏎想开口 都等等 都计计⏎为何做到 咁样样 咁样样边个制⏎到我去考你 你试试 唱唱这首歌⏎咁样咁样 你会你会你会 好清楚⏎「典解」的典故","语料库",""
"短信和闹铃03","","音频怪物","最后的微笑，如刀锋划过喧嚣⏎是天地失色的骄傲⏎刹那嗅到，囊中粉末辛香缭绕⏎像种冷冽刺骨的毒药⏎听说若白虹凌驾日月⏎万顷天光将须臾被遮减⏎那一瞬，请面对，满座衣冠片刻假寐⏎织锦帷，无风正低垂⏎玉墀阶，九重阙，千盏烛灯明灭幽微⏎就静候，封喉之纯美⏎两岸风雪，飘摇成倾国舞蹈⏎将易水封凝了波涛⏎澄空欲晓，远方传来启程歌谣⏎尾音押着悠长的韵脚⏎听说若白虹凌驾日月⏎万顷天光将须臾被遮灭⏎那一瞬，请面对，满座衣冠片刻假寐⏎织锦帷，无风正低垂⏎玉墀阶，九重阙，千盏烛灯明灭幽微⏎就静候，封喉之纯美⏎传闻若白虹乍现天边⏎云影碧落将惊艳两千年⏎那一瞬，请回味，纯青细刃无瑕浸淬⏎自掌中，坠落如玉碎⏎到如今，冢上碑，白虹贯日栩栩描绘⏎竟还以“不朽”来题尾","语料库",""
"阿母的情歌","","萧煌奇","阵阵清风吹过窗仔外⏎亲像阿母彼首情歌⏎一暝大一寸⏎照顾我到这嘛⏎阿母额头的痛有几行⏎阵阵雨声嘛是一首歌⏎打湿阮的依依难舍⏎出外的人⏎穿着你买的新衫⏎离乡的梦总是袂那寒⏎你一声一声 自阮细汉念到大⏎我一句一句 拢有详细听⏎勿想欲拼别人⏎勿甲人比输赢⏎每一个人拢有一款命 ~⏎阿母讲的叮咛教示⏎一直安慰着我⏎一支草就有一点露⏎天公有块看⏎快乐的人⏎比任何人卡好额⏎富贵甲荣华⏎只是梦一般⏎阿母讲的温暖鼓励⏎一直陪伴着我⏎声声句句原来⏎就是一条歌⏎幸福做节奏⏎笑容做韵脚⏎牵成一家人⏎过着平安的生活⏎~⏎你一声一声 自阮细汉念到大⏎我一句一句 记惦阮心肝⏎爱真心对待人⏎爱比人卡打拼⏎爱将名声留乎人探听⏎阿母讲的叮咛教示⏎一直安慰着我⏎一支草就有一点露⏎天公有块看⏎快乐的人⏎比任何人卡好额⏎富贵甲荣华⏎只是梦一般⏎阿母讲的温暖鼓励⏎一直陪伴着我⏎声声句句原来⏎就是一条歌⏎幸福做节奏⏎笑容做韵脚⏎牵成一家人⏎过着平安的生活⏎阿母讲的叮咛教示⏎一直安慰着我⏎一支草就有一点露⏎天公有块看⏎快乐的人⏎比任何人卡好额⏎富贵甲荣华⏎只是梦一般⏎阿母讲的温暖鼓励⏎一直陪伴着我⏎声声句句原来⏎就是一条歌⏎幸福做节奏⏎笑容做韵脚⏎牵成一家人⏎快乐平安的~生活","语料库",""
"老朋友ii","","邰正宵","那一年离开了家园数百里路⏎我带着梦想还有 beatles⏎在三万六千公尺的高空⏎心情遇上乱流⏎还记得大二的日子有点烦恼⏎幸好遇到了知己同好⏎让guitar陪伴单纯的岁月⏎年少的rock n' roll⏎老朋友爱与愁⏎点点滴滴在心头⏎好想与你像昨日的分享⏎老朋友不回首⏎挤在一个梦里头⏎因为朋友像酒越陈越旧⏎人生越有味道⏎那一年毕业的时候代表分手⏎欢笑的日子不再停留⏎当生活越来越忙越纷乱⏎感情越来越远⏎老朋友爱与愁⏎点点滴滴在心头⏎好想与你像昨日的分享⏎老朋友不回首⏎挤在一个梦里头⏎因为朋友像酒越陈越旧⏎人生越有味道⏎有爱不老⏎有梦就好⏎友情是宝⏎为我祈祷⏎祈祷⏎这一年我们重聚在这老地方⏎多少的心事慢慢品嚐⏎喊一喊彼此从前的绰号⏎痛快地笑一笑⏎老朋友爱与愁⏎点点滴滴在心头⏎今夜与你再忘情的分享⏎直到泪流⏎老朋友不回首⏎前方的路陪我走⏎因为朋友像酒越陈越旧⏎人生越有味道","语料库",""
"淘汰","","赵学而","我说了所有的谎 你全都相信⏎简单的我爱你 你却老不信⏎你书里的剧情 我不想上演⏎因为我喜欢喜剧收尾⏎我试过完美放弃 的确很踏实⏎醒来了 梦散了 你我都走散了⏎情歌的词何必押韵 就算我是K歌之王⏎也不见得把爱情唱得完美⏎只能说我输了 也许是你怕了⏎我们的回忆没有皱折 你却用离开烫下句点⏎只能说我认了⏎你的不安得到你信任⏎我却得到你安慰的淘汰⏎我试过完美放弃⏎的确很踏实⏎醒来了 梦散了⏎你我都走散了⏎情歌的词何必押韵⏎就算我是K歌之王⏎也不见得把爱情唱得完美⏎只能说我输了⏎也许是你怕了⏎我们的回忆没有皱折⏎你却用离开烫下句点⏎只能说我认了⏎你的不安得到你信任⏎我却得到你安慰的淘汰⏎只能说我输了⏎也许是你怕了⏎我们的回忆没有皱折⏎你却用离开烫下句点⏎只能说我认了⏎你的不安得到你信任⏎我却得到你安慰的淘汰","语料库",""
"小步舞曲（instrumental）","","鞠起","趁现在就趁现在，没有多馀的对白⏎我也在刚好你也在，还有很多新鲜感⏎也许只要试试看，就可以让你都明白⏎你说呢，要不要Give it a try?⏎有点坏你有点坏，还在装作很摇摆⏎早都想好怎么办，却还一直让我猜⏎其实也不算不得不爱，也不想爱得太简单⏎干脆就小步一点一点靠过来⏎Hey你，和我跳舞好不好？就，这么简单的步调⏎心动的一秒，心碎的一秒，在你眉梢⏎你，在我脑海中微笑，嘿，笑得我睡不着⏎美妙的解药，致命的毒药，都是你的拥抱⏎想和你骑单车，想陪你看棒球⏎想要带你去外婆家，奇怪的图谋⏎我的耳机里有巴赫，还有分线器分享快乐⏎和你一起点亮这个城市每个角落⏎Check 1、2、3这个简单的Flow⏎就像小步舞曲给你最舒服的感受⏎这辈子的Rap这才是第二段⏎我这样做，是不是还蛮可爱⏎有点坏你有点坏，还在装作很摇摆⏎早都想好怎么办，却还一直让我猜⏎其实也不算不得不爱，也不想爱得太简单⏎干脆就小步一点一点靠过来⏎你，和我跳舞好不好？就，这么简单的步调⏎心动的一秒，心碎的一秒，在你眉梢⏎你，在我脑海中微笑，嘿，笑得我睡不着⏎美妙的解药，致命的毒药，都是你拥抱⏎人们总是说太多的算了吧⏎你根本追不到她，就忘了吧⏎可是爱上哪一个，谁又能选择⏎就像狗焕喜欢德善德善喜欢阿泽⏎我也不是天才，只是天生直白⏎喜欢就说出来，简简单单⏎一起跳舞像是洋娃娃和小熊⏎让今夜美丽星光点亮你的笑容⏎也许只要试试看，就可以让你都明白⏎你说呢，要不要Give it a try?⏎你，和我跳舞好不好？就，这么简单的步调⏎心动的一秒，心碎的一秒，在你眉梢⏎你，在我脑海中微笑，嘿，笑得我睡不着⏎美妙的解药，致命的毒药，都是你的拥抱⏎你，和我跳舞好不好？就，这么简单的步调⏎心动的一秒，心碎的一秒，在你眉梢⏎你，在我脑海中微笑，嘿，笑得我睡不着⏎美妙的解药，致命的毒药，都是你的拥抱⏎吉他/键盘/","语料库",""
"小花仙-守护天使_theonestudio","","魏小涵","天使张开翅膀⏎指引希望 圣洁之光⏎晨雾暖茶香⏎花的孩子 迎风高声的歌唱⏎万物生长 被欣赏⏎生命传递 能量之光⏎去梦想故乡⏎神的故事 总经历过了沧桑⏎不用害怕 为守护 变疯狂⏎竭尽全力相拥 幸福模样⏎风雨来 会勇敢⏎反反复 花开不败⏎心上人从未离开⏎超跃制高点 勇往向前方⏎大声地喊 冲破黑暗⏎寻找到正义答案⏎我要张开翅膀⏎变身传说天使模样⏎所有人在鼓掌⏎点燃心中全部光明信仰⏎我要迎难而上⏎所有人把爱围绕在最中央⏎心在守护","语料库",""
"我的麦克风","","潘玮柏","做一分钟的英雄⏎yo yo first 1⏎是谁抢走了我的麦克风⏎没关系 我还有我的喉咙 yeah yeah⏎是谁看扁了我没有观众⏎我自己第一个被感动 oho yeah⏎我不是来打工⏎我在卖我的梦⏎普通话没教我不懂⏎只给我五分钟⏎说不定一发功⏎会让你一生不相同⏎（rap）⏎我很有用 我很有用⏎就等着伯乐试用⏎先赚点零用 不怕大才小用⏎我很有用 不管用⏎说上一万遍就有用⏎oh ye 给我 给我 我的麦克风⏎一个掌声 一个白的灯 照亮我⏎你到底懂不懂 到底懂不懂⏎管他金的银的红的⏎我要我的麦克风⏎是谁抢走了我的麦克风⏎没关系 我还有我的喉咙 yeah yeah⏎是谁看扁了我没有观众⏎我自己第一个被感动 oho yeah⏎宣泄了荷尔蒙⏎唱活了白日梦⏎我就是我的主人翁 yeah⏎因为有恃无恐⏎比天王还要懂⏎怎么唱平凡人的痛 yeah⏎yo 怕不怕 不管有想法 没想法⏎麦克风想拿 代价怕不怕⏎你的妈 在这告诉我爸⏎唱首传奇歌曲 我不怕 就不怕⏎那听完 谢谢你 想要献花⏎到旁边排队要个号码吧⏎如果没有人 只剩下我跟我的麦克风⏎到底怕不怕 我不怕⏎你怕不怕 我不怕⏎是谁抢走了我的麦克风⏎没关系 我还有我的喉咙 yeah yeah⏎是谁看扁了我没有观众⏎我自己第一个被感动 oho yeah⏎左边的观众 左边的观众 对面的观众⏎有没的观众 请各位观众 做我的观众⏎有谁成功没下过了苦工⏎有谁出生就拿着麦克风⏎是谁抢走了我的麦克风⏎没关系 我还有我的喉咙 yeah yeah⏎是谁看扁了我没有观众⏎我自己第一个被感动 oho yeah⏎是谁抢走了我的麦克风⏎没关系 我还有我的喉咙 yeah yeah⏎是谁看扁了我没有观众⏎我自己第一个被感动 oho yeah","语料库",""
"现在该怎么好","","许茹芸","一句句一句句美丽的音调⏎一个个一个个神奇的韵脚⏎一些字迹潦草一些模糊记号⏎才能让人觉得虚无缥缈⏎一声声一声声老旧的祈祷⏎一片片一片片华丽的哀悼⏎一些灵感推敲一些过往凭吊⏎戴上我的圆礼帽⏎哎呀现在该怎么好⏎哎呀美得让人想逃⏎快乐如此吵闹忧伤如此寂寥⏎一切是如此完好⏎一声声一声声老旧的祈祷⏎一片片一片片华丽的哀悼⏎一些灵感推敲一些过往凭吊⏎戴上我的圆礼帽⏎哎呀现在该怎么好⏎哎呀美得让人想逃⏎快乐如此吵闹忧伤如此寂寥⏎一切是如此完好⏎哎呀不知如何是好⏎哎呀痛得让人想笑⏎情节如此高潮对白如此刚好⏎一切都是我假造⏎用不完的拥抱你问我的诀窍⏎只要骗自己就好","语料库",""
"ymca_好知己","","林子祥","我哋世上同行万里 就似兄弟 快乐同游共戏⏎又似好友 冇话成日去分你我他 不分那彼此⏎我哋好似同船共济 做个兄弟 冇问题涯义气⏎做个好友 确系无谓去分你我他 交个好知己⏎就当系进入了YMCA 就当系我哋嚟YMCA YEH⏎说话冇乜忌 笑就笑到碌地 畅聚快乐好欢喜⏎要当系进入了YMCA 要当系个个到达YMCA YEH⏎有事冇话退避 有难我哋担起 拍硬档前去一声一气⏎我哋世上相依相知 变了老友 应份不分彼此⏎天天就记住 我哋有爱有义 你我他真正好知己⏎人哋食完嘢反碗底 咁点算死党 点算好知己⏎未似我哋 情同手足兄弟 够义气真正好知己⏎就似系进入了YMCA 就似系我哋嚟YMCA YEH⏎说话冇乜忌 笑就笑到碌地 畅聚快乐好欢喜⏎就当系进入了YMCA 要当系进入了YMCA YEH⏎有事冇话退避 有难我哋担起 拍硬档绝冇多声多气⏎我哋世上同行万里 就似兄弟 快乐同游共戏⏎绝对好友 冇话成日去分你我他 不分那彼此⏎我哋一于同船共济 做个兄弟 冇问题涯义气⏎绝对好友 确系无谓去分你我他 真正好知己⏎就当系进入了YMCA 就当系我哋嚟YMCA YEH⏎说话冇乜忌 笑就笑到碌地 畅聚快乐好欢喜⏎要当系进入了YMCA 要当系个个到达YMCA YEH⏎有事冇话退避 有难我哋担起 拍硬档前去一声一气⏎YMCA 就当系我哋嚟YMCA YEH","语料库",""
"淘汰","","陈奕迅","我说了所有的谎⏎你全都相信⏎简单的我爱你⏎你却老不信⏎你书里的剧情⏎我不想上演⏎因为我喜欢喜剧收尾⏎我试过完美放弃⏎的确很踏实⏎醒来了 梦散了⏎你我都走散了⏎情歌歌词何必押韵⏎就算我是K歌之王⏎也不见得把爱情唱得完美⏎只能说我输了⏎也许是你怕了⏎我们的回忆没有皱褶⏎你却用离开烫下句点⏎只能说我认了⏎你的不安赢得你信任⏎我却得到你安慰的淘汰⏎我试过完美放弃⏎的确很踏实⏎醒来了 梦散了⏎你我都走散了⏎情歌歌词何必押韵⏎就算我是K歌之王⏎也不见得把爱情唱得完美⏎只能说我输了⏎也许是你怕了⏎我们的回忆没有皱褶⏎你却用离开烫下句点⏎只能说我认了⏎你的不安赢得你信任⏎我却得到你安慰的淘汰⏎只能说我输了⏎也许是你怕了⏎我们的回忆没有皱褶⏎你却用离开烫下句点⏎只能说我认了⏎你的不安赢得你信任⏎我却得到你安慰的淘汰","语料库",""
"问题儿童","","农夫","人人期望有一天这个世界充满爱⏎人人如像天使 相亲与相爱⏎人人期望有一天这个世界充满着爱⏎人人和睦相处 不需要比赛⏎点解我会出世 有我哩个人⏎点解细个 个个大人教我要叻过人⏎番学点解计分 操行好糸唔糸好人⏎点解多危红灯 妈妈仲话个社会黑暗⏎成绩表储星星 长大要做精英⏎人肯停停望下个天点解星⏎点解多问题 糸咪因为一切糸大人夹埋一齐黎厄细路仔⏎yo 成年人类嘅世界点解有d kai kai kai⏎到某个时候你变埋 你不会再觉得怪⏎人人期望有一天这个世界充满爱⏎人人如像天使 相亲与相爱⏎人人期望有一天这个世界充满着爱⏎人人和睦相处 不需要比赛⏎跟住个社会规则摞第一 为乜⏎怕遗失个第一糸咪一样迷失⏎科技够多味 最怕手机过期⏎点解Upgrade部手机仲紧要过边个稳你⏎几时用薪金去证明我身份⏎几时我讲趁都唔糸我心霖⏎问题天天都多 等到我大个⏎点解今日我仲未答到㖞⏎成年人类世界点解有d kai kai kai⏎到某个时候你变埋 你不会再觉得怪⏎人人期望有一天这个世界充满爱⏎人人如像天使 相亲与相爱⏎人人期望有一天这个世界充满着爱⏎人人期望可达到 不需要苦恼⏎点解大话糸大人共通语言⏎细路讲大话大人又有怨言⏎边个发明子弹 当人糸纸板⏎国家攻打国家 糸咪正义示范⏎佢地话平等 土地糸咪平分⏎边个发明地产 我分到块地板⏎边个发明锁链 锁住所谓嘅罪人⏎边个发明咗钱要我用一生去追寻⏎药物点解要买 食物点解要买⏎到底有冇一个唔使买卖嘅世界⏎糸咪我太过古怪 问题问得太kai⏎点解人一大就习惯晒哩个世界⏎woo~~~⏎点解爱会转钛 承诺要靠钻戒⏎人越大越自大 个个变到串晒⏎点解天气调转晒 如果2012真糸可以重新开始⏎咁算唔算快","语料库",""
"全民皆估","","农夫","全民皆估（粤）⏎农夫-全民皆估（粤）⏎买喇买喇买买买买买买硬⏎买买下个个买个个有赞冇弹⏎冇买（就有难）⏎买多几只股票估下会赚⏎买喇买喇买买买买买买硬⏎买买下个个买个个有赞冇弹⏎冇买（就有难）⏎买多几只股票估下会赚⏎一路押韵一味靠估先过瘾⏎唔驶讲运我唔驶返工剩系瞓⏎估估下陈师奶又去旅行⏎我有股份就唔需要带现金⏎只因喜欢买出买入⏎又赚一笔脚踏实地⏎人人人人无啦啦话呢只股会升⏎升高啲高啲咁先好反应⏎俾个冧把我我都唔明⏎但系好过睇通胜⏎炒股票有赌未为输⏎金融风暴已经系历史⏎买喇买喇买买买买买买硬⏎买买下个个买个个有赞冇弹⏎冇买（就有难）⏎买多几只股票估下会赚⏎买喇买喇买买买买买买硬⏎买买下个个买个个有赞冇弹⏎冇买（就有难）⏎买多几只股票估下会赚⏎你男友⏎玩蓝筹⏎赚唔够⏎转红筹⏎炒孖展⏎高风险⏎有对兄弟会借钱⏎人人人人无啦啦话呢只股会升⏎升高D 高D 咁先好反应⏎咪学360郁郁下会停⏎跌到渣都冇得剩⏎医生⏎护士⏎学生⏎教师⏎炒股票好过中3T⏎陆叔话你知呢件事⏎投机最好全港靠赌⏎由今朝早要捞变到唔驶再捞⏎投机最好全港靠赌⏎由今朝早要捞变到唔驶再捞⏎陆叔我觉得个市呢即系好快趣就会⏎如果跌到咁上下呢应该系会作出反弹⏎而且呢系即系唔应该系会觉得系会跌穿嘅⏎买喇买喇买买买买买买硬⏎买买下个个买个个有赞冇弹⏎冇买（就有难）⏎买多几只股票估下会赚⏎买喇买喇买买买买买买硬⏎买买下个个买个个有赞冇弹⏎冇买（就有难）⏎买多几只股票估下会赚⏎哗⏎发呀","语料库",""
"荷塘月色_街舞舞曲版_-_remix","","凤凰传奇","剪一段时光缓缓流淌⏎流进了月色中微微荡漾⏎弹一首小荷淡淡的香⏎美丽的琴音就落在我身旁⏎萤火虫点亮夜的星光⏎谁为我添一件梦的衣裳⏎推开那扇心窗远远地望⏎谁采下那一朵昨日的忧伤⏎我像只鱼儿在你的荷塘⏎只为和你守候那皎白月光⏎游过了四季 荷花依然香⏎等你宛在水中央⏎萤火虫点亮夜的星光⏎谁为我添一件梦的衣裳⏎推开那扇心窗远远地望⏎谁采下那一朵昨日的忧伤⏎我像只鱼儿在你的荷塘⏎只为和你守候那皎白月光⏎游过了四季 荷花依然香⏎等你宛在水中央⏎那时年轻的你和你水中的模样⏎依然不变的仰望⏎漫天迷人的星光⏎谁能走进你的心房采下一朵莲⏎是那夜的芬芳 还是你的发香⏎荷塘呀荷塘 你慢慢慢慢唱哟⏎月光呀月光 你慢慢慢慢听哟⏎鱼儿呀鱼儿 你慢慢慢慢游哟⏎淡淡的淡淡的 淡淡的月光⏎我像只鱼儿在你的荷塘⏎只为和你守候那皎白月光⏎游过了四季 荷花依然香⏎等你宛在水中央⏎我像只鱼儿在你的荷塘⏎只为和你守候那皎白月光⏎游过了四季 荷花依然香⏎等你宛在水中央⏎等你宛在水中央","语料库",""
"嘻嘻哈哈接财神","","卓依婷","开门迎接财神到⏎打锣打鼓一起放鞭炮⏎笑口常开说恭喜发财⏎大吉大利带来好预兆⏎婆婆穿起花旗袍⏎阿公看得哈哈笑⏎小孩跳舞唱起歌⏎财神爷爷分红包⏎好运今年已来到⏎相亲相爱福气高⏎你招财 我进宝⏎你说恭喜我说恭喜 嘻嘻哈哈嘻嘻哈哈⏎嘻嘻哈哈嘻嘻哈哈 哈哈哈哈哈...⏎开门迎接财神到⏎打锣打鼓一起放鞭炮⏎笑口常开说恭喜发财⏎大吉大利带来好预兆⏎婆婆穿起花旗袍⏎阿公看得哈哈笑⏎小孩跳舞唱起歌⏎财神爷爷分红包⏎好运今年已来到⏎相亲相爱福气高⏎你招财 我进宝⏎你说恭喜我说恭喜 嘻嘻哈哈嘻嘻哈哈⏎嘻嘻哈哈嘻嘻哈哈 哈哈哈哈哈...⏎婆婆穿起花旗袍⏎阿公看得哈哈笑⏎小孩跳舞唱起歌⏎财神爷爷分红包⏎好运今年已来到⏎相亲相爱福气高⏎你招财 我进宝⏎你说恭喜我说恭喜 嘻嘻哈哈嘻嘻哈哈⏎嘻嘻哈哈嘻嘻哈哈 哈哈哈哈哈...","语料库",""
"书香年华","","许嵩","云对雨 雪对风 晚照对晴空⏎来鸿对去燕 宿鸟对鸣虫⏎三尺剑 六钧弓 岭北对江东⏎人间清暑殿 天上广寒宫⏎——清·车万育《声律启蒙》⏎多久没有提笔 为你写一首诗⏎对偶平仄押韵 难道都在故纸⏎常常欲言又止 表达缺乏情致⏎书到用时才恨少 还真那么回事⏎孙⏎梦里一记钟声 恍然敲回古时⏎花明柳媚春日 书院里又添学子⏎苦读百卷经史 不止为功名之资⏎学问里自有传承和坚持⏎琅琅书声如春风 拂过千年时空⏎少年啊壮志在胸 赋首词让人感动⏎借一场古典的梦 与东坡热情相拥⏎没告诉他将被千古传诵⏎云对雨 雪对风 晚照对晴空⏎来鸿对去燕 宿鸟对鸣虫⏎三尺剑 六钧弓 岭北对江东⏎人间清暑殿 天上广寒宫⏎——清·车万育《声律启蒙》⏎孙⏎梦里一记钟声 恍然敲回古时⏎花明柳媚春日 书院里又添学子⏎许⏎苦读百卷经史 不止为功名之资⏎学问里自有传承和坚持⏎琅琅书声如春风 拂过千年时空⏎少年啊壮志在胸 赋首词让人感动⏎借一场古典的梦 与东坡热情相拥⏎没告诉他将被千古传诵⏎没告诉他将被千古传诵⏎音乐纯粹！爱V绝对！","语料库",""
"mr._children","","李克勤","今晚想去边⏎铜锣湾集合一班仔去边⏎松开衣领扮细路唱K放松一点⏎永远未成年⏎玩玩玩玩去到通宵一两点⏎去派对运动不管三四点⏎你我即使一千岁⏎永远觉得好玩去乐园拒绝成年⏎我上班若四野无人⏎上网打机亦间歇游魂⏎听经理的指引天天似足影印⏎最渴望有假期我份人没特别斗心⏎每晚收工就似个狂人⏎干线飞车水箱都火滚⏎飞走了一天气愤推高那枝波棍⏎副引擎马力强吓坏人⏎聚旧派对一班损友今晚不必归家⏎高声喧哗多么的高音⏎仿佛初中那一枝结他⏎担心睇化只恐怕衰老⏎我会似柏金逊可怕⏎年轻一朵金花长期持续发芽⏎我最想像各界潮人⏎每套新衫亦挂人猿人⏎怎么着怎么衬只需觉得吸引⏎我造型似大人似细路又换件背心⏎我最喜麦加登的变身⏎过去的卡通今天的拥趸⏎一双脚踩低市镇睇得我很兴奋⏎圣斗士铁甲人杀坏人⏎La……⏎唱到底只得一堆发音⏎最爱争咪上K房打趸⏎点解要首首押韵假音唱得好震⏎哩��哩��哩��劲大量震音⏎世界即使怎么转","语料库",""
"闽南语歌","","施文彬","（武）想欲写一首台语歌⏎不知爱用啥　来做韵脚⏎祖先有智慧的教示⏎这嘛的少年仔无爱听⏎（施）想欲唱一首台语歌⏎不知欲唱乎　谁人听⏎现代上流行的物件⏎阮的序大人因听袂合⏎（合）其实台语歌　愈听愈耐听⏎有世事的议论　有人情的描写⏎（施）其实台语歌　愈唱愈好听⏎置纷乱的时代　安慰着你甲我⏎（合）我心爱的台语歌啊～⏎有乡亲心内的心声⏎只要音乐若续拍喔～⏎唱来就有感觉⏎我心爱的台语歌啊～⏎是土地温暖的温泉⏎只要歌词若感动喔～⏎愈唱就愈时行⏎（施）想欲唱一首台语歌⏎不知欲唱乎　谁人听⏎近来上直接的情歌⏎阮的序大人因听袂合⏎（合）其实台语歌　愈听愈耐听⏎有世事的议论　有人情的描写⏎（施）其实台语歌　愈唱愈好听⏎置纷乱的时代　安慰着你甲我⏎（合）我心爱的台语歌啊～⏎有乡亲心内的心声⏎只要音乐若续拍喔～⏎唱来就有感觉⏎我心爱的台语歌啊～⏎是土地温暖的温泉⏎只要歌词若感动喔～⏎愈唱就愈时行⏎愈唱就愈时行","语料库",""
"瘦马驮诗去天涯（cover_raphael）","","NL不分","瘦马驮诗去天涯⏎秋风の狂诗曲⏎NL不分⏎西风狂沙 瘦马驮诗你去天涯⏎沿途把山水煎作茶⏎平野雨骤打 摘叶芭蕉作伞一把⏎至晴明可赏绿新挂⏎过古刹 有酒肉共聆无上妙法⏎炼丹砂 道身随心去自是豁达⏎若你问 则我答 少年事 多为他⏎而今将一并抛下⏎这天下 如酒家 千万事 青盏花⏎各说各话 各为知己一刹⏎虾闲捞 鱼旋打 浣足须是烟霞⏎风流由他 何事不曾风雅⏎一夜起风沙 明朝各去天涯⏎沿途看江湖生莲花⏎林深栖寒鸦 喧喧哗哗暮起刹那⏎掂量算风月换诗家⏎过古刹 酒肉共聆无上妙法⏎炼丹砂 道身随心去自是豁达⏎若你问 则我答 少年事 多为他⏎而今将一并抛下⏎这酒家 似天下 悲与欢 不作价⏎醉过醒罢 明日寻访梅花⏎转青崖 踏月华 盖芦花 就睡下⏎何谓天涯 不过一步半霎⏎这天下 如酒家 千万事 青盏花⏎各说各话 各为知己一刹⏎虾闲捞 鱼旋打 浣足须是烟霞⏎风流由他 何事不曾风雅⏎这酒家 似天下 悲与欢 不作价⏎醉过醒罢 明日寻访梅花⏎转青崖 踏月华 盖芦花 就睡下⏎何谓天涯 不过一步半霎","语料库",""
