"题目","朝代","作者","内容","来源","词牌"
"如何敬拜我王","","约书亚乐团","《如何敬拜我王》⏎约书亚敬拜团⏎颂赞归于你⏎祢赐我喜乐 祢赐我生命⏎祢赐我力量 来面对挑战⏎我能活着 活出我敬拜⏎让世界知道 如何敬拜我王⏎我献上感谢 我献上赞美⏎只想自己让世界看见⏎我活出祢的荣美⏎我的每一天 都宣扬赞美⏎只因为我敬拜我王⏎祢赐我喜乐 祢赐我生命⏎祢赐我力量 来面对挑战⏎我能活着 活出我敬拜⏎让世界知道 如何敬拜我王⏎我献上感谢 我献上赞美⏎只想自己让世界看见⏎我活出祢的荣美⏎我的每一天 都宣扬赞美⏎只因为我敬拜我王⏎用我全心 用我全力⏎用神所赐一切经历⏎就这样 我敬拜我王⏎用我全心 用我全力⏎用神所赐一切经历⏎就这样 我敬拜我王⏎用我全心 用我全力⏎用神所赐一切经历⏎就这样 我敬拜我王⏎我献上感谢 我献上赞美⏎只想自己让世界看见⏎我活出祢的荣美⏎我的每一天 都宣扬赞美⏎只因为我敬拜我王⏎敬拜我王⏎05.79","语料库",""
"为着你的荣耀","","约书亚乐团","我们是属你的百姓⏎同心聚集只为敬拜你⏎愿我们祷告⏎在你的座前升起⏎我们宣告耶稣是主⏎你掌权在我们的城市⏎你国度降临⏎在这地显你能力⏎我们呼求你 主耶稣⏎我们要宣告⏎我的城市 为着耶稣的荣耀⏎求你彰显 你荣耀同在⏎来尊崇你圣名 高举在全地⏎喔耶稣 我主⏎我的城市 为着耶稣的荣耀⏎求你彰显 你荣耀同在⏎我们同心呼求 凭信心宣告⏎我的城市 属于主耶稣⏎我们宣告耶稣是主⏎你掌权在我们的城市⏎你国度降临⏎在这地显你能力⏎我们呼求你 主耶稣⏎我们要宣告⏎我的城市 为着耶稣的荣耀⏎求你彰显 你荣耀同在⏎来尊崇你圣名 高举在全地⏎喔耶稣 我主⏎我的城市 为着耶稣的荣耀⏎求你彰显 你荣耀同在⏎我们同心呼求 凭信心宣告⏎我的城市 属于主耶稣⏎我们同心呼求⏎为挚爱的城市⏎让我们转离⏎我们的恶行⏎寻求你的荣面⏎向你屈膝敬拜⏎向你屈膝敬拜⏎我的城市 为着耶稣的荣耀⏎求你彰显 你荣耀同在⏎来尊崇你圣名 高举在全地⏎喔耶稣 我主⏎我的城市 为着耶稣的荣耀⏎求你彰显 你荣耀同在⏎我们同心呼求 凭信心宣告⏎我们同心呼求 凭信心宣告⏎我们同心呼求 凭信心宣告⏎我的城市 属于主耶稣","语料库",""
"馀烬","","约书亚乐团","暗夜的火光 微弱盼望⏎如同你的灵 在我身上⏎在我心中涌流 渗透我所有⏎你让我仰望 定睛于你⏎教导我心 更多贴近⏎你烈火焚烧的灵⏎盼望永不止息⏎馀烬因你名而甦醒⏎死灰复燃的生命⏎你圣灵正在运行⏎在我的里面运行⏎你烈火焚烧我心⏎让天堂大光降临⏎让全地都看见你⏎全地都看见你⏎Whao~⏎圣灵你每天都带领⏎发出真光引导我心⏎呼召我跟随你⏎来与你同行⏎圣洁的火永远掌权⏎你荣耀充满全世界⏎你烈火焚烧的灵⏎盼望永不止息⏎馀烬因你名而甦醒⏎死灰复燃的生命⏎你圣灵正在运行⏎在我的里面运行⏎你烈火焚烧我心⏎让天堂大光降临⏎让全地都看见你⏎全地都看见你⏎Whao~⏎耶和华的手按在我身上，耶和华借着他的灵领我出去。⏎把我放在平原上，这平原布满了骸骨。⏎他带我在骸骨的四围经过；⏎我看见平原上面有很多骸骨，都非常枯干。⏎“人子啊！这些骸骨能活过来吗？”⏎“主耶和华啊！唯有你才知道。”⏎“你要向这些骸骨说预言，⏎‘枯干的骸骨啊！你们要听耶和华的话。⏎看哪！我必使气息进入你们里面，你们就活过来了。⏎我必使你们生筋长肉，给你们包上皮，⏎又把气息放在你们里面，你们必活过来；⏎你们就知道我是耶和华。’”⏎于是我遵命说预言；⏎我正在说预言的时候，就听见有声响，⏎骨头与骨头互相结合起来，格格作响。⏎我观看，见骸骨生了筋，长了肉，⏎又有皮包在上面，只是它们里面还没有气息。⏎“你要向气息说预言。⏎人子啊！你要说预言。⏎气息啊！⏎你要从四方而来，吹在这些被杀的人身上，使它们活过来。’”⏎于是我遵命说预言，气息就进入骸骨里面，骸骨就活过来，⏎并且站起，成了一支极大的军队。⏎（你圣灵火焰 炼净我一切）⏎在地如在天 你荣光彰显⏎打开我双眼 复活到永远⏎你真理掌权 你超越一切⏎你圣灵火焰 炼净我一切⏎在地如在天 你荣光彰显⏎打开我双眼 复活到永远⏎你真理掌权 你超越一切⏎馀烬因你名而甦醒⏎死灰复燃的生命⏎你圣灵正在运行⏎在我的里面运行⏎你烈火焚烧我心⏎让天堂大光降临⏎让全地都看见你⏎全地都看见你⏎馀烬因你名而甦醒⏎死灰复燃的生命⏎你圣灵正在运行⏎在我的里面运行⏎你烈火焚烧我心⏎让天堂大光降临⏎让全地都看见你⏎全地都看见你⏎Whao~","语料库",""
"凡有耳的就应当听","","约书亚乐团","凡有耳的就应当听⏎凡有耳的就应当听⏎凡有耳的就应当听⏎凡有耳的就应当听⏎主啊请你说 主啊请你说 我们在此⏎主啊请你说 主啊请你说 我们在此⏎来向我说温柔的话⏎来向我说安慰的话⏎来向我吹气，我需要你⏎你话语里有医治的能力⏎你从不改变 收回你说的 那些应许 那些应许⏎你话语带来盼望在这地⏎所走的每一步都有你带领 我遵行你旨意⏎你大能话语 恢复我的灵⏎我要呼求你 进入我生命⏎我不只要倾听倾听  我不只要倾听倾听⏎我还要降伏  降伏在你话里⏎我不只要倾听倾听  我不只要倾听倾听⏎我还要降伏  降伏在你爱里","语料库",""
"祷告的殿","","约书亚乐团","我献上我生命给你⏎我来到你圣洁之地⏎献上我的生命成为馨香活祭⏎用新生命充满我心⏎渴望新鲜恩膏降临⏎在你心意恒切祷告⏎清楚听你声音⏎使我成为祷告殿⏎圣洁祷告的殿⏎让各方各族都聚集⏎来敬拜寻求你⏎荣耀神羔羊（8X）⏎万国万民齐声敬拜尊崇荣耀神羔羊⏎（台）⏎我来到你圣洁的殿⏎奉献跟随来回应⏎献上我自己成做你合意的器皿⏎你赏赐我新的生命⏎搁用圣神来充满我⏎我要顺趁你的心意⏎欣慕你的声音⏎来启立祈祷的殿⏎圣洁祈祷的殿⏎万国万民拢要聚集⏎来敬拜讚美你","语料库",""
"新你真伟大","","约书亚乐团","新你真伟大⏎我灵歌唱 赞美救主我神⏎你真伟大 何等伟大⏎我灵歌唱 赞美救主我神⏎你真伟大 何等伟大⏎主啊我神 我每逢举目观看⏎你手所造一切奇妙大工⏎看见星宿 又听到隆隆雷声⏎你的大工 遍满了宇宙中⏎当我想到 神竟愿差他儿子⏎降世舍命 我几乎不领会⏎主在十架 甘愿背我的重担⏎流血舍命 为要赦免我罪⏎我要看见 孩子们 唱着歌⏎舞步轻盈 全世界 被改变⏎因微笑的量 已渗透⏎每一个人的心⏎我的生命 能够做些什么⏎你告诉我 我听见就去做⏎绝不会在等候 一秒钟⏎从天降下了爱⏎每一次当我烦恼⏎生活中的crazy things⏎我就会 想想你⏎突然就烦闹都不见⏎你 像晨星般指引我⏎在冬天里温暖我⏎实在无法想像若失去你⏎削铅笔的十秒钟⏎还在想是谁会看上我⏎说不出口的是⏎其实我比谁都寂寞⏎那一天你找到我⏎拍我肩膀叫我懂⏎原来 是让爱地球转动","语料库",""
"耶稣我要敬拜你","","约书亚乐团","耶稣 我的心寻求⏎在十架的光辉⏎耶稣 我的心寻求⏎在十架的印记⏎耶稣 我的心寻求⏎在十架的光辉⏎耶稣 我的心寻求⏎在十架的印记⏎一生光阴我要敬拜我主⏎一分一刻都 渴慕祢⏎颂讚 感恩欢呼一切敬拜归祢⏎全人俯伏 求王掌权⏎荣耀宝座前敬拜⏎耶稣 祢荣耀同在⏎医治了我的心⏎耶稣 祢荣耀同在⏎照亮了我生命⏎一切颂讚感恩都归给祢⏎愿祢来掌权 我生命⏎我要 永远敬拜俯伏祢宝座前⏎寻求祢面 全心讚美⏎耶稣 我要敬拜祢⏎一切颂讚感恩都归给祢⏎愿祢来掌权 我生命⏎我要 永远敬拜俯伏祢宝座前⏎寻求祢面 全心讚美⏎耶稣 我要敬拜祢⏎寻求祢面 全心讚美⏎耶稣 我要敬拜祢⏎耶稣 我要敬拜祢⏎我要敬拜祢⏎我要敬拜祢⏎我要敬拜祢","语料库",""
"我不能停止去爱你sing_my_love","","约书亚乐团","言语说不出 祂如何形容我 称我为被爱⏎没有人像祂 是这样看我 看我是圣洁⏎言语容不下 这爱焚烧我心 天堂环绕我⏎哦 天堂环绕我⏎我不能停止去爱祢⏎我不能停止去爱祢⏎我要歌唱 我要歌唱 我爱祢⏎我不能停止去爱祢⏎我不能停止去爱祢⏎我要歌唱 我要歌唱 我爱祢⏎祢不会相信 祂触摸我生命 祂挑旺我灵⏎我不会忘记 祂所说一切都穿透我心⏎全地容不下 这爱焚烧我灵 天堂环绕我⏎哦 天堂环绕我⏎我不能停止去爱祢⏎我不能停止去爱祢⏎我要歌唱 我要歌唱 我爱祢 我爱祢 耶稣⏎我不能停止去爱祢⏎我不能停止去爱祢⏎我要歌唱 我要歌唱 我爱祢⏎哦 Jesus 哦 耶稣⏎我不能停止去爱祢⏎我不能停止去爱祢⏎我要歌唱 我要歌唱 我爱祢⏎我不能停止去爱祢⏎我不能停止去爱祢⏎我要歌唱 我要歌唱 我爱祢⏎我不能停止赞美祢⏎我不能停止赞美祢⏎我要欢呼⏎来赞美主 来赞美主⏎我的心 称颂主 到永远⏎来赞美主 来赞美主⏎我的心 称颂主 到永远⏎我不能停止去爱祢⏎我不能停止去爱祢⏎我要歌唱 我要歌唱 我爱祢⏎我不能停止去爱祢⏎我不能停止去爱祢⏎我要歌唱 我要歌唱 我爱祢","语料库",""
"我的国家要彰显你的荣耀","","约书亚乐团","耶稣是真神 在列国中被高举⏎配得在全地 万国万民屈膝敬拜⏎因祢的宝血 已赎回我国的百姓⏎愿祢的话语 成全在 我们的国家⏎(副歌1)我的心渴慕 看见祢荣耀彰显⏎我的心渴慕 看见祢圣灵大能运行⏎怜悯这土地 在我所至爱的国家⏎我心恳求 我的国家 充满祢荣耀 喔主⏎我的国家 要彰显祢的荣耀⏎(副歌2)喔我的主 求彰显祢的荣耀⏎喔我的主 求祢伸出你大能的手⏎来拯救这地 在我所至爱的国家⏎我心恳求 我的国家充满祢荣耀 喔主⏎我的国家 要彰显祢的荣耀","语料库",""
"不停止赞美","","约书亚乐团","﻿⏎约书亚乐团 - 不停止赞美⏎我们喜欢唱歌⏎我们喜欢唱歌⏎喜欢向你赞美⏎我们喜欢尖叫⏎因你实在奇妙⏎我找遍全宇宙⏎找不到谁能代替⏎你的权柄 你是唯一⏎生命软弱时候⏎生命软弱时候⏎你已先爱我⏎当你战胜死亡⏎每天活在我心中⏎我找遍全宇宙⏎找不到谁能代替⏎你的权柄 你是唯一⏎所以我不停止赞美你⏎所以我不停止赞美你⏎所以不停止的跟随你⏎每天每天与你更靠近⏎不停不停的得胜⏎不停止相信神蹟⏎我们喜欢唱歌⏎我们喜欢唱歌⏎喜欢向你赞美⏎我们喜欢尖叫⏎因你实在奇妙⏎我找遍全宇宙⏎找不到谁能代替⏎你的权柄 你是唯一⏎生命软弱时候⏎生命软弱时候⏎你已先爱我⏎当你战胜死亡⏎每天活在我心中⏎我找遍全宇宙⏎找不到谁能代替⏎你的权柄 你是唯一⏎所以我不停止赞美你⏎所以我不停止赞美你⏎所以不停止的跟随你⏎每天每天与你更靠近⏎不停不停的得胜⏎不停止相信神蹟⏎所以我不停止赞美你⏎所以我不停止赞美你⏎所以不停止的跟随你⏎每天每天与你更靠近⏎不停不停的得胜⏎不停止相信神蹟⏎无论我去那里⏎无论我去那里⏎都看见你在那里⏎宣告圣灵在运行⏎奉主名行神蹟⏎无论我去那里⏎都看见你在那里⏎宣告圣灵在运行⏎奉主名行神蹟⏎无论我去那里⏎都看见你在那里⏎宣告圣灵在运行⏎奉主名行神蹟⏎所以我不停止赞美你⏎所以我不停止赞美你⏎所以不停止的跟随你⏎每天每天与你更靠近⏎不停不停的得胜⏎不停止相信神蹟⏎所以我不停止赞美你⏎所以我不停止赞美你⏎所以不停止的跟随你⏎每天每天与你更靠近⏎不停不停的得胜⏎不停止相信神蹟⏎不停不停的得胜⏎不停止相信神蹟⏎不停不停的得胜⏎不停止相信神蹟","语料库",""
"神的圣灵降临","","约书亚乐团","神的圣灵降临，降临⏎哦，安慰师，朋友⏎渴望再次触摸我⏎神的圣灵降临，降临⏎降下你能力，听到你声音⏎改变我心意，靠你话语坚立⏎神的圣灵降临⏎神的圣灵降临，降临⏎哦，安慰师，朋友⏎渴望再次触摸我⏎神的圣灵降临，降临⏎降下你能力，听到你声音⏎改变我心意，靠你话语坚立⏎神的圣灵降临⏎眼未曾见，耳未曾听⏎无人知晓神奇妙旨意⏎大开天上窗户，倾倒在地⏎临到教会，临到我生命⏎眼未曾见，耳未曾听⏎无人知晓神奇妙旨意⏎大开天上窗户，倾倒在地⏎临到教会，临到我生命⏎神的圣灵降临，降临⏎哦，安慰师，朋友⏎渴望再次触摸我⏎神的圣灵降临，降临⏎降下你能力，听到你声音⏎改变我心意，靠你话语坚立⏎神的圣灵降临⏎神的圣灵降临，降临⏎神的圣灵降临，降临⏎神的圣灵降临，降临⏎临到我生命⏎神的圣灵降临，降临⏎神的圣灵降临，降临⏎临到教会，临到我生命⏎......⏎神的圣灵降临⏎我们等候你，⏎我们等候你，将你充满我，⏎神的圣灵降临，降临......","语料库",""
"颂赞归于你","","约书亚乐团","《颂赞归于你》⏎约书亚敬拜团⏎颂赞归于你⏎从死亡的权势 祢拯救我的生命⏎从软弱中脱离 祢宣告祢的应许⏎为了我的自由 祢争战得着胜利⏎我的灵要歌唱 哈利路亚⏎祢开启我眼睛 让我能够看见祢⏎你爱使我更新 恢复我得着生命⏎关于我的一切 你所说我都相信⏎我的灵要歌唱 哈利路亚⏎安歇在祢怀里 祢使我仇敌安静⏎以平安带领我 在喜乐中跟随祢⏎十架要求公义 恩典使我得生命⏎我的灵要歌唱 哈利路亚 哈利路亚⏎哈利路亚 在羔羊的宝血里⏎我们被拯救得胜利⏎哈利路亚 耶稣胜过死亡权柄⏎荣耀颂赞归于祢⏎哈利路亚 在羔羊的宝血里⏎我们被拯救得胜利⏎哈利路亚 耶稣胜过死亡权柄⏎荣耀颂赞归于祢⏎哈利路亚 在羔羊的宝血里⏎我们被拯救得胜利⏎哈利路亚 耶稣胜过死亡权柄⏎荣耀颂赞归于祢","语料库",""
"我安然居住","","约书亚乐团","我来到你宝座 献上我的祷告⏎在这宁静时刻我听见你的声音⏎因为你的爱 已经找到了我⏎使我配得走进你的同在里⏎在这安静时刻 你聆听我呼求⏎享受在你的荣耀圣洁中⏎求你仰起脸 来光照我的心⏎你使我心 充满了快乐⏎主啊你是 我全然信靠⏎耶和华使我安然居住⏎我来到你宝座 献上我的祷告⏎在这安静时刻我听见你的声音⏎因为你的爱 已经找到了我⏎使我配得走进你的同在里⏎在这安静时刻 你聆听我呼求⏎享受在你的荣耀圣洁中⏎求你仰起脸 来光照我的心⏎你使我心 充满了快乐⏎主啊你是 我全然信靠⏎耶和华使我安然居住⏎求你仰起脸 来光照我的心⏎你使我心 充满了快乐⏎主啊你是 我全然信靠⏎耶和华使我安然居住⏎耶和华使我安然居住⏎耶和华使我安然居住","语料库",""
"来欢庆","","约书亚乐团","荣耀君王降临⏎我仰望看见那复活的羔羊⏎耶稣，我的救主⏎荣耀遍满全地⏎我欢庆，耶稣，我欢庆⏎高声哈利路亚⏎荣耀君王胜利⏎荣耀君王降临⏎我仰望看见那复活的羔羊⏎耶稣，我的救主⏎荣耀遍满全地⏎我欢庆，耶稣，我欢庆⏎高声哈利路亚⏎荣耀君王胜利⏎神的火焰在我心⏎燃烧着我的灵⏎我看见天堂打开⏎将主爱传遍世界⏎圣灵感动着我心⏎领受他的能力⏎医治恩典涌流⏎耶稣我当相信⏎荣耀君王降临⏎我仰望看见那复活的羔羊⏎耶稣，我的救主⏎荣耀遍满全地⏎我欢庆，耶稣，我欢庆⏎高声哈利路亚⏎荣耀君王胜利⏎神的火焰在我心⏎燃烧着我的灵⏎我看见天堂打开⏎将主爱传遍世界⏎圣灵感动着我心⏎领受他的能力⏎医治恩典涌流⏎耶稣我当相信⏎来欢庆⏎荣耀君王降临⏎我仰望看见那复活的羔羊⏎耶稣，我的救主⏎荣耀遍满全地⏎我欢庆，耶稣，我欢庆⏎高声哈利路亚⏎荣耀君王胜利⏎我欢庆，耶稣，我欢庆⏎高声哈利路亚⏎荣耀君王胜利","语料库",""
"亲爱圣灵","","约书亚乐团","再没有事物 能与你相比⏎活泼的盼望 超越全世界⏎你同在里⏎我尝到世上 最甜美的爱⏎当我心得释放 我羞愧都松开⏎你同在里⏎亲爱圣灵 我们欢迎你⏎充满这氛围 浇灌在这地⏎我全心渴慕你荣耀降临⏎完全降服于 你的同在里⏎你同在里⏎再没有事物 能与你相比⏎活泼的盼望 超越全世界⏎你同在里⏎我尝到世上 最甜美的爱⏎当我心得释放 我羞愧都松开⏎你同在里⏎亲爱圣灵 我们欢迎你⏎充满这氛围 浇灌在这地⏎我全心渴慕你荣耀降临⏎完全降服于 你的同在里⏎亲爱圣灵 我们欢迎你⏎充满这氛围 浇灌在这地⏎我全心渴慕你荣耀降临⏎完全降服于 你的同在里⏎你的同在里⏎你的同在里⏎你的同在里⏎你的同在里⏎让我更多来感受 你的同在⏎让我更多经历 你荣耀中的良善⏎让我更多来感受 你的同在⏎让我更多经历 你荣耀中的良善⏎让我更多来感受 你的同在⏎让我更多经历 你荣耀中的良善⏎让我更多来感受 你的同在⏎让我更多经历 你荣耀中的良善⏎亲爱圣灵 我们欢迎你⏎充满这氛围 浇灌在这地⏎我全心渴慕你荣耀降临⏎完全降服于 你的同在里⏎亲爱圣灵 我们欢迎你⏎充满这氛围 浇灌在这地⏎我全心渴慕你荣耀降临⏎完全降服于 你的同在里⏎你的同在里⏎你的同在里⏎。。。。。⏎亲爱圣灵 我们欢迎你⏎充满这氛围 浇灌在这地⏎我全心渴慕你荣耀降临⏎完全降服于 你的同在里⏎亲爱圣灵 我们欢迎你⏎充满这氛围 浇灌在这地⏎我全心渴慕你荣耀降临⏎完全降服于 你的同在里","语料库",""
"我们敬拜你","","约书亚乐团","我们敬拜你⏎我们仰望你⏎你是我们的神⏎你是我们的盼望⏎我们敬拜你⏎我们仰望你⏎你是我们的神⏎你是我们的盼望⏎我们敬拜你⏎我们仰望你⏎你是我们的神⏎你是我们的盼望⏎我们敬拜你⏎我们仰望你⏎你是我们的神⏎你是我们的盼望⏎你医治我的心⏎你恢复这世代⏎你拥抱每个感到软弱⏎快要凋零的心⏎我困难你能挪开⏎爱此刻正在运行⏎我感觉时刻已经来到⏎你要成就大事⏎我们敬拜你⏎我们仰望你⏎你是我们的神⏎你是我们的盼望⏎我们敬拜你⏎我们仰望你⏎你是我们的神⏎你是我们的盼望⏎你医治我的心⏎你恢复这世代⏎你拥抱每个感到软弱⏎快要凋零的心⏎我困难你能挪开⏎爱此刻正在运行⏎我感觉时刻已经来到⏎你要成就大事⏎大山小山你都能够挪开⏎我的盼望你是我的力量⏎大山小山你都能够挪开⏎你的慈爱永远不会离开⏎大山小山你都能够挪开⏎我的盼望你是我的力量⏎大山小山你都能够挪开⏎你的慈爱永远不会离开⏎你医治我的心⏎你恢复这世代⏎你拥抱每个感到软弱⏎快要凋零的心⏎我困难你能挪开⏎爱此刻正在运行⏎我感觉时刻已经来到⏎你要成就大事⏎你翻转我的困境一切因你而更新⏎我感觉时刻已经来到⏎你要成就美好事","语料库",""
"赞美","","约书亚乐团","《赞美》⏎约书亚敬拜团⏎颂赞归于你⏎神创造的 宇宙万物⏎都要欢呼赞美⏎圣徒直到地极 都要兴起⏎歌唱 歌唱⏎从深海洋 到高山上⏎全地都要宣扬⏎主在呼召 神的百姓⏎歌唱 歌唱⏎让主百姓都赞美⏎让万物都赞美⏎神创造的 宇宙万物⏎都要欢呼赞美⏎圣徒直到地极 都要兴起⏎歌唱 歌唱⏎让主百姓都赞美⏎让万物都赞美⏎让主百姓都赞美⏎让万物都赞美⏎配得一切荣耀权柄⏎尊贵都归于祢⏎到永远 我主我王⏎赞美都归于祢⏎配得一切荣耀权柄⏎尊贵都归于祢⏎到永远 我主我王⏎赞美都归于祢⏎配得一切荣耀权柄⏎尊贵都归于祢⏎到永远 我主我王⏎赞美都归于祢⏎赞美赞美⏎让主百姓都赞美⏎赞美赞美⏎让万物都赞美⏎赞美赞美⏎让主百姓都赞美⏎赞美赞美⏎让万物都赞美","语料库",""
"敬拜的心","","约书亚乐团","我愿全心荣耀耶稣⏎放弃依靠我自己的骄傲⏎祢的祝福无法测度⏎靠祢能力我能胜过世界⏎而我 不再看我所有成就⏎如同手中珍宝⏎一切奖赏都不能够⏎与祢的恩典相比⏎耶稣基督 我的倚靠⏎祢的十字架是我永远的荣耀⏎生命每个气息 都是属于祢⏎我的源头 我的盼望 是祢我主⏎我愿全心荣耀耶稣⏎因祢恩典使我得新生命⏎祢的怜悯触摸我心⏎祢慈爱为我的软弱效力⏎而我 这一生别无所求⏎只愿更认识祢⏎所有成就都不能够⏎与我的主荣耀相比⏎耶稣基督 我的倚靠⏎祢的十字架是我永远的荣耀⏎生命每个气息 都是属于祢⏎我的源头 我的盼望⏎耶稣基督 我的倚靠⏎祢的十字架是我永远的荣耀⏎生命每个气息 都是属于祢⏎我的源头 我的盼望 是祢我主⏎…… Music ……⏎耶稣基督 我的倚靠⏎祢的十字架是我永远的荣耀⏎生命每个气息 都是属于祢⏎我的源头 我的盼望⏎耶稣基督 我的倚靠⏎祢的十字架是我永远的荣耀⏎生命每个气息 都是属于祢⏎我的源头 我的盼望⏎我的源头 我的盼望 是祢我主⏎…… End ……","语料库",""
"祈祷","","米线","（女）让我们敲希望的钟啊,多少祈祷在心中;⏎让大家看不到失败,叫成功永远在.⏎（男）让地球忘记了转动啊,四季少了夏秋冬;让宇宙关不了天窗,叫太阳不西冲.⏎（女）让欢喜代替了哀愁啊,微笑不会再害羞;⏎让时光懂得去倒流,叫青春不开溜;⏎（男）让贫穷开始去逃亡啊,快乐健康留四方;⏎让世界找不到黑暗,幸福像花开放.⏎（合）让我们敲希望的钟啊,多少祈祷在心中;⏎让大家看不到失败,叫成功永远在.⏎（女）让大家看不到失败,叫成功永远在","语料库",""
"寂寞列车","","汪峰","月光像狮子般地飘洒⏎轻抚着那孤单的车厢⏎远处沉默骄傲的灯塔⏎诉说着迷乱缤纷的生涯⏎轰隆隆轰隆隆轰隆隆⏎寂寞列车把我载向远方⏎轰隆隆轰隆隆轰隆隆⏎有谁知道它要去向何方⏎勇士的血在路上飘洒⏎妻子在山顶哈利路亚⏎墙花在风中摇曳倜傥⏎雨中的忏悔寂寥沙哑⏎轰隆隆轰隆隆轰隆隆⏎寂寞列车把我载向远方⏎轰隆隆轰隆隆轰隆隆⏎有谁知道它要去向何方⏎我多想死在这个村庄⏎就结束在开始的地方⏎而这迷一样的生活啊⏎却让我不得不浪迹天涯⏎轰隆隆轰隆隆轰隆隆⏎寂寞列车把我载向远方⏎轰隆隆轰隆隆轰隆隆⏎我不知道它要去向何方⏎轰隆隆轰隆隆轰隆隆⏎究竟未来会是什么模样⏎轰隆隆轰隆隆轰隆隆⏎我像寂寞的虎奔向远方⏎轰隆隆轰隆隆轰隆隆⏎轰隆隆轰隆隆轰隆隆⏎轰隆隆轰隆隆轰隆隆⏎轰隆隆轰隆隆轰隆隆","语料库",""
"饮歌","","Twins","我们要一起高歌快乐上学去⏎我们是耶和华最宠爱的儿女⏎我们在时代与金曲之中失去⏎爱侣及同伴那年再共聚⏎曾遇上几多歌要天天唱六次⏎留下了几多首我喜欢到现时⏎到最后明白最好不应得一次⏎曾伴我 捱大过 应该会知⏎一开心唱饮歌⏎不开心唱饮歌⏎当中记录我这么长大个⏎每次也贪到这首那首 还要唱⏎很多 是你么⏎入肉的都算多⏎今天却后悔最初点表达错⏎终于都了解犯过错 以后才清楚⏎什么感情易唱出我⏎令我不至荡⏎失于这漂亮 游乐场⏎来现场 同伴成长⏎犹如人大了珍惜今次不可有下次⏎成熟了每天都要精彩过旧时⏎过去但求乱唱得怎么都可以⏎这次当对着前度要他高举姆指⏎不开心唱饮歌⏎当中记录我这么长大个⏎每次也贪到这首那首 还要唱⏎很多 是你么⏎入肉的都算多⏎今天却后悔最初竟表达错⏎T/C终于都了解犯过错 以后才清楚⏎什么感情易唱出我⏎舍不得有几多  得不到有几多⏎这感觉大概你都遭遇过⏎你也要紧记到这手那手 谁与你⏎的手 拍着拖⏎请一起唱饮歌 但若懂得更多⏎不想再后悔最初怎么犯错⏎经典的记忆热唱过 以后才清楚⏎大家怎样伴我走过⏎昨日曾爱过 什么 得你教晓我","语料库",""
"天国恋歌","","小旭音乐","我还站在原点 你却错过⏎风吹干的泪痕留下伤口⏎伸出手 触摸到这石头⏎回过头好像看见你原来就在身后⏎醉一遍就当梦醒又能守候⏎被撕裂的誓言飘散在绝望中⏎梦一遍就当醉醒又能厮守⏎梦见感觉你又把我拥在怀中⏎天国的天上有没有雨⏎天国的水里有没有鱼⏎我站在孤单两边⏎抬头想象你的脸⏎黑夜慢慢吞噬哭泣的雨⏎醉一遍就当梦醒又能守候⏎被撕裂的誓言飘散在绝望中⏎梦一遍就当醉醒又能厮守⏎梦见感觉你又把我拥在怀中⏎天国的天上有没有雨⏎天国的水里有没有鱼⏎我站在孤单两边⏎抬头想象你的脸⏎黑夜慢慢吞噬哭泣的雨⏎天国的天上没有雨⏎天国的水里没有鱼⏎孤单的你睡在寂寞的冷冷的房间⏎多想有双翅膀飞上去唱歌给你听⏎有没有个窗口能看到我⏎风吹干后 天空流星坠落⏎有没有首歌能穿过天空","语料库",""
"颂歌","","小旭音乐","作者 洪源 田光词 傅晶曲⏎灿烂的朝霞⏎升起在金色的北京⏎庄严的乐曲⏎报道着祖国的黎明⏎啊…… 北京啊北京⏎祖国的心脏 团结的象征⏎人民的骄傲 胜利的保证⏎各族人民把你赞颂⏎你是我们心中⏎一颗明亮的星⏎火红的太阳⏎照耀在中南海上⏎伟大的首都⏎你是毛主席居住的地方⏎啊…… 北京啊北京⏎祖国的心脏团结的象征⏎人民的娇傲胜利的保证⏎捷报来自边疆海防⏎喜讯传遍村镇城乡⏎啊…… 北京啊北京⏎我们的红心和你一起跳动⏎我们的热血和你一起沸腾⏎你迈开巨人的步伐⏎带领我们奔向美好的前程……","语料库",""
"赞美你山茶","","蒋大为","﻿⏎不是盆中景⏎不是纸上花⏎好一株生机盎然的山茶⏎没有平庸的富贵⏎没有平庸的富贵⏎竹的气节⏎松的骨架⏎清新隽秀朴实无华⏎清新隽秀朴实无华⏎你带着山野⏎山野的芳香⏎走进千家万户⏎走进万户千家⏎好一株山茶⏎不是盆中景⏎不是纸上花⏎好一株逗人心爱的山茶⏎没有雕凿的痕迹⏎没有娇柔的面纱⏎没有雕凿的痕迹⏎没有娇柔的面纱⏎笑迎彩霞⏎昂首挺拔⏎你带着美好⏎美好的祝愿⏎走进千家万户⏎走进万户千家⏎好一株山茶⏎坦坦荡荡⏎笑迎彩霞 常经风雨⏎昂首挺拔⏎常经风雨⏎昂首挺拔⏎你带着美好⏎美好的祝愿⏎走进千家万户⏎走进万户千家⏎好一株山茶⏎好一株山茶","语料库",""
