"题目","朝代","作者","内容","来源","词牌"
"小苹果之诗","","洛天依","我种下一颗种子 终于长出果实⏎今天是个伟大日子⏎摘星星送给你 拽月亮送给你⏎让太阳每天只为你而升起⏎变蜡烛燃烧自己 只为了照亮你⏎把我的一切都献给你⏎只要你能欢喜 我的每天都有意义⏎生命不息 我必珍惜⏎我爱你永远不离不弃⏎你是我的小苹果⏎怎么爱都不嫌多⏎红红的小脸温暖我的心窝⏎你是我的小苹果⏎点亮我生命的火⏎就像天边最美丽的云朵⏎从不觉得你讨厌 一切都很喜欢⏎有你的每天都新鲜⏎阳光因你灿烂 夜晚不再黑暗⏎你若是白云 我是蔚蓝的天⏎春天和你在田园 漫步在花丛间⏎夏夜陪你看星移斗转⏎秋天徜徉麦田 坐在金色谷堆旁边⏎漫漫冬天 不再酷寒 飞舞的雪花飘落心间⏎因为你而温暖！⏎你是我的小苹果⏎怎么爱都不嫌多⏎红红的小脸温暖我的心窝⏎我的小呀小苹果 我有好多心里话⏎想对你说。。。⏎这首诗才刚刚开始⏎在未来的某一日⏎我们的一生是否 拥有彼此？⏎诗里最后的句子⏎是我无悔的坚持⏎今生今世⏎想跟你一辈子！","语料库",""
"捉泥鳅","","洛天依","池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你等着你捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎小牛的哥哥带着他捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你等着你捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎小牛的哥哥带着他捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你等着你捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎小牛的哥哥带着他捉泥鳅⏎大哥哥好不好咱们去捉泥鳅⏎小牛的哥哥带着他捉泥鳅⏎大哥哥好不好咱们去捉泥鳅~","语料库",""
"摇篮曲","","阎维文","树叶遮窗棂⏎蛐蛐儿叫铮铮⏎好比那琴弦儿声⏎调儿动听⏎摇蓝轻摆动啊⏎娘的宝宝闭上眼睛⏎睡了那个睡在梦中⏎啊--啊⏎小哥儿早早地睡⏎无辜地叫别声啊⏎小宝宝睡梦中⏎微微地露了笑容⏎鼻儿那个轻嘴儿那个红⏎好似个小英雄啊⏎小英雄小英雄⏎为了报国立大功⏎啊--啊⏎小英雄小英雄⏎为了报国立大功⏎啊--啊⏎湖水儿啥花儿⏎窗前花儿红啊⏎花儿开花儿红⏎宝宝你就要长大⏎天儿那个明月儿那个静⏎蛐蛐叫连声啊⏎我的宝宝闭上眼睛⏎睡呀睡在梦中⏎啊--啊","语料库",""
"嬅丽缘","","杨千嬅","回望日子 爱人情史⏎只挂着勇字唱出心事⏎但郎来了 等不到嫁衣⏎输给野孩子⏎繁华闹市 稀客仍然无依⏎对可人儿 在意⏎但仍让我说下去小城失恋大事⏎数你未能瞬间制止⏎讲直觉未免太早 塔罗迷都⏎真心听过少女的祈祷⏎当有自由咬着唇走到陌路⏎手信就如我命途⏎尚有姊妹很多 纵没爱人陪我⏎难道超龄是烈女的错⏎凭千千阕歌 掩饰的痛楚⏎但还是却有发生过⏎若向左走坎坷 向右转仍难过⏎从二丁目道别 微笑讲和⏎寒舍内无人陪热血青年谈情歌⏎即使我未曾化 又如何⏎毫无乐趣 只有茫然离去⏎至少友谊 万岁⏎让前度处处热吻找寻新欢莫问⏎伤感真相刺穿我心⏎感受最后唱的歌 热情无多⏎冰点里爱到跌入漩涡⏎这个大傻对号情歌够入座⏎当有泪流笑亦傻⏎尚有姊妹很多 纵没爱人陪我⏎难道超龄是烈女的错⏎凭千千阕歌 掩饰的痛楚⏎但还是却有发生过⏎若向左走坎坷 向右转仍难过⏎从二丁目道别 微笑讲和⏎寒舍内无人陪热血青年谈情歌⏎都可以让你 为你去饰演过⏎这小星星 璨烂到无人垂青⏎恨水瓶仍活得感性⏎未沾湿眼睛 千杯不醉醒⏎抬头让我去看清 回头望像泡影⏎失恋东京 快乐到犹如流星⏎炼金术难逃过闪灵⏎能吻下来仍然未豁出谈情憧憬⏎花好到月圆散在泥泞","语料库",""
"小星星","","杨千嬅","当天应该得7岁⏎我想喝妈妈的汽水⏎把它抢在掌心里⏎大人无法迫我睡⏎他跟她今天竟饮醉⏎我想抢的不止汽水⏎输光自尊也斗下去⏎压力大得欲望都失去⏎一闪一闪小星星⏎开开心心的唱诗⏎但为何一毕业才知⏎一世我也要考试⏎即使爱侣都没有必要待我好⏎甜辣酸苦都一样当宝⏎谁亦会计数⏎牺牲才得到的快乐⏎亦没什么味道⏎难怪我双肋插了刀⏎为博他答谢也好⏎仍没法开心得这样早⏎谁愿欠我一世人间散步⏎善良人永远天真到⏎做好心不信得恶报⏎终于都跟他分手了⏎我开过的心不算少⏎今天起睡得够最重要⏎以后幸福亦未必敢笑⏎简简单单一辈子⏎就从头到尾哼一次⏎忘记智商去做人都愿意","语料库",""
"花蝴蝶小蜻蜓","","台湾福音书房","花蝴蝶，小蜻蜓⏎飞来飞去飞不停⏎它们爱花和草⏎它们喜欢春天到⏎我和你，你和我⏎一齐祷告同唱歌⏎我们爱主耶稣⏎我们喜欢主耶稣⏎花蝴蝶，小蜻蜓⏎飞来飞去飞不停⏎它们爱花和草⏎它们喜欢春天到⏎我和你，你和我⏎一齐祷告同唱歌⏎我们爱主耶稣⏎我们喜欢主耶稣⏎小蚂蚁，小蜜蜂⏎都是殷勤的昆虫⏎蚂蚁运食真辛劳⏎蜜蜂采蜜又筑巢⏎我和你，你和我⏎一齐祷告同唱歌⏎我们爱主耶稣⏎我们喜欢主耶稣⏎小蚂蚁，小蜜蜂⏎都是殷勤的昆虫⏎蚂蚁运食真辛劳⏎蜜蜂采蜜又筑巢⏎我和你，你和我⏎一齐祷告同唱歌⏎我们爱主耶稣⏎我们喜欢主耶稣","语料库",""
"东北摇篮曲+送君","","杨钰莹","月儿明风儿⏎静树叶遮窗棱⏎啊蛐蛐儿叫铮铮⏎好比那琴弦儿声啊⏎琴声儿轻调儿动听⏎摇篮轻摆动啊⏎娘的宝宝闭上眼睛⏎睡了那个睡在梦中啊⏎报时钟响叮咚⏎夜深人儿静啊⏎小宝宝快长大⏎为祖国立功劳啊⏎月儿那个明风儿那个静⏎摇篮轻摆动啊⏎娘的宝宝睡在梦中⏎微微的露了笑容啊⏎琴声儿轻调儿动听⏎摇篮轻摆动啊⏎娘的宝宝闭上眼睛⏎睡了那个睡在梦中啊⏎送君送到百花洲⏎长夜孤眠在画楼⏎梧桐叶落秋已深⏎冷月清光无限愁⏎送君送到百花亭⏎默默无言难舍情⏎鸟语花香情难舍⏎万分难舍有情人⏎梧桐叶落秋已深⏎冷月清光无限愁","语料库",""
"哈乐day","","黄妃","今仔日是阮的哈乐day⏎轻轻松松困甲自然醒⏎香香的咖啡阮饮一杯⏎所有的烦恼拢随风飞⏎今仔日是阮的哈乐day⏎找朋友泡茶来练疯话⏎东西南北阮讲甲嘴涎乱乱飞⏎快乐的心情无地买⏎喔哈乐day 喔哈乐day⏎今仔日阮甲志做头家⏎要去东门町西门町拢听阮的⏎妆乎水水阮来去乃街⏎喔哈乐day 喔哈乐day⏎今仔日换阮来做人客⏎人生短短快乐甲志找⏎日日拢是 happy day⏎今仔日是阮的哈乐day⏎轻轻松松困甲自然醒⏎香香的咖啡阮饮一杯⏎所有的烦恼拢随风飞⏎今仔日是阮的哈乐day⏎找朋友泡茶来练疯话⏎东西南北阮讲甲嘴涎乱乱飞⏎快乐的心情无地买⏎喔哈乐day 喔哈乐day⏎今仔日阮甲志做头家⏎要去东门町西门町拢听阮的⏎妆乎水水阮来去乃街⏎喔哈乐day 喔哈乐day⏎今仔日换阮来做人客⏎人生短短快乐甲志找⏎日日拢是 happy day⏎喔哈乐day 喔哈乐day⏎今仔日阮甲志做头家⏎要去东门町西门町拢听阮的⏎妆乎水水阮来去乃街⏎喔哈乐day 喔哈乐day⏎今仔日换阮来做人客⏎人生短短快乐甲志找⏎日日拢是 happy day","语料库",""
"雾之恋(live)_-_live","","叶蒨文","天边一颗闪星星⏎海边一颗闪星星⏎或睡或现 闪烁不停⏎似要悄悄告诉这世界⏎现实实在是幻象 你要看始终看不清⏎海边一颗小星星⏎天边一颗小星星⏎默默静卧着闪烁不停⏎似要暗暗告诉我与你⏎爱意也会象雾幻转眼间会失去⏎你会说你爱我永远永远爱我⏎默默落着泪永不改变⏎似怕我要说再见⏎我怕终于一天再也不 不会再想你⏎如雾起暗暗盖掩身边你⏎像雾里面前幻化不定⏎无法记起以往那刻你怎闯进我心里⏎还是爱着你曾话爱着你你永在我心⏎每次我望真你⏎每次我望真你⏎你那眼光中也都带泪⏎每次我望真你⏎每次我望真你⏎你那眼中都有我⏎如雾起暗暗盖掩身边你⏎像雾里面前幻化不定⏎无法记起以往那刻你怎闯进我心里⏎还是爱着你曾话爱着你你永在我心⏎每次我望真你⏎每次我望真你⏎你那眼光中也都带泪⏎每次我望真你每次我望真你⏎你那眼中都有我","语料库",""
"燕子的故事","","张国荣","﻿⏎愿你会知 这一个故事 有关感情真意⏎从前世上 欢笑并无失意 住了一双燕子⏎美丽像淑女 刚猛似汉子⏎俩心相倾相爱诞下麟儿⏎觅了新居 找了一角住⏎理想家庭天赐 勤劳努力⏎只盼完成心意 为了家中幼子⏎呀呀在学语 小燕子怎知⏎母亲关心 抚养教导关注⏎又到春天 果子飘满树 燕子长成心智⏎大树上 初次展翅 随风翩翩飞⏎飞到别处 一去不再返 剩得双亲只有伤心失意⏎愿你会知 这一个故事 有关感情真意⏎父母是如何真挚 愿你今天会知","语料库",""
"月明夜","","张德兰","每晚深宵未眠为爱静⏎细细数天边小星星⏎更爱看床前明月朗⏎今晚清风吹轻轻⏎衬托着夜虫呜⏎已到更深未眠夜已静⏎我已经数遍天际小星星⏎细细看床前明月杳⏎只见街灯孤清清⏎我心绪未能宁⏎我对朗月细细诉柔情⏎望着明月默默含情⏎偶见你在窗下过⏎令我心跳未停⏎你爱深宵夜行或爱静⏎你有否数过天际小星星⏎你可爱檐前明月朗⏎可爱今晚风轻轻⏎虫夜叫可愿听⏎我对朗月细细诉柔情⏎望着明月默默含情⏎偶见你在窗下过⏎令我心跳未停⏎你爱深宵夜行或爱静⏎你有否数过天际小星星⏎你可爱檐前明月朗⏎可爱今晚风轻轻⏎虫夜叫可愿听⏎啦……啦……啦……","语料库",""
"依然爱你","","王力宏","一闪一闪亮晶晶 留下岁月的痕迹⏎我的世界的中心 依然还是你⏎一年一年又一年 飞逝仅在一转眼⏎唯一永远不改变 是不停地改变⏎我不像从前的自己 你也有点不像你⏎但在我眼中你的笑 依然的美丽⏎日子只能往前走 一个方向顺时钟⏎不知道爱有多久 所以要让你懂⏎我依然爱你 就是唯一的退路⏎我依然珍惜 时时刻刻的幸福⏎你每个呼吸 每个动作 每个表情⏎到最后 一定会 依然爱你⏎（依然爱你...）⏎我不像以前的自己 你也有点不像你⏎但在我眼中你的笑 依然的美丽⏎日子只能往前走 一个方向顺时钟⏎不知道爱有多久 所以要让你懂⏎我依然爱你 就是唯一的退路⏎我依然珍惜 时时刻刻的幸福⏎你每个呼吸 每个动作 每个表情⏎到最后 一定会 依然爱你⏎（依然爱你...）⏎我依然爱你 或许是命中注定⏎多年之后任何人 都无法代替⏎那些时光 是我这一辈子最美好的⏎那些回忆 依然无法忘记⏎我依然爱你 就是唯一的退路⏎我依然珍惜 时时刻刻的幸福⏎你每个呼吸 每个动作 每个表情⏎到最后 一定会 依然爱你⏎你每个呼吸 每个动作 每个表情⏎到永远 一定会 依然爱你","语料库",""
"小白兔","","左小祖咒","小兔子乖乖把门儿开开⏎快点儿开开我要进来⏎不开不开我不开妈妈不回来谁来也不开⏎小兔子乖乖把门儿开开⏎快点儿开开我要进<490,-1,0>来⏎就开就开我就开妈妈回来了⏎我就把门开⏎找呀找呀找朋友我要找个好朋友⏎敬个礼呀鞠个躬笑嘻嘻呀握握手⏎你是我的好朋友嘿嘿嘿⏎找呀找呀找朋友我要找个好朋友⏎敬个礼呀鞠个躬笑嘻嘻呀握握手⏎你是我的好朋友嘿嘿嘿你是我的好朋友⏎找呀找呀找朋友我要找个好朋友⏎敬个礼呀鞠个躬笑嘻嘻呀握握手⏎你是我的好朋友⏎丢手绢丢手绢⏎轻轻的放在小朋友的后面⏎大家不要告诉他⏎快点快点抓住他快点快点抓住他⏎丢手绢丢手<439,-4,0>绢⏎轻轻的放在小朋友的后面⏎大家不要告诉他大家不要告诉他⏎啦啦啦啦啦啦⏎快点快点抓住他快点快点抓住他⏎小燕子穿花衣⏎年年春天来这里⏎我问燕子你为啥来⏎燕子说这里的春天最美丽⏎小燕子告诉你⏎今年这里更美丽⏎我们盖起了大工厂⏎装上了新机器⏎欢迎你长期住在这里","语料库",""
"他们的儿歌","","左小祖咒","我们坐在高高的谷堆上面⏎镰刀和锤子在谷堆的下面⏎亲爱的孩子你在我的右面⏎让我给你介绍眼前的世界⏎我们伟大到无以复加⏎这要感谢你的爸爸妈妈⏎这世界上有六万多个国家⏎我们排在第一百零八⏎孩子你要熟背这首儿歌⏎唱这歌不是谁都有资格⏎踏上社会如果有人对唱⏎千万记得和自己是一帮⏎孩子，你不要被友军误伤⏎娶个女明星提高后代的质量⏎这首歌你永远不能遗忘⏎这首歌要世世代代传唱⏎我们让美国人不敢造次⏎我们让日本人不再放肆⏎我们创造了这个时代⏎他们只创造了时代杂志⏎我们拥有了四大名着⏎我们栽培了四大名捕⏎孩子你请放心地陶醉⏎人们不敢有任何的反对⏎父辈的事迹数之不尽⏎父辈的事故几乎为零⏎父辈的江山稳如泰山⏎父辈的信仰坚如板砖⏎父辈的爱情又美又纯⏎父辈的过错雁过无痕⏎父辈的伟大罄竹难书⏎上句好像用词有误⏎孩子你要熟背这首儿歌⏎唱这歌不是谁都有资格⏎踏上社会如果有人对唱⏎千万记得和自己是一帮⏎孩子，你不要被友军误伤⏎娶个女明星提高后代的质量⏎这首歌你永远不能遗忘⏎这首歌要世世代代传","语料库",""
"数鸭子","","李志","门前大桥下游过一群鸭⏎快来快来数一数⏎二四六七八⏎嘎嘎嘎嘎真呀真多鸭⏎数不清到底多少鸭⏎数不清到底多少鸭⏎赶鸭老爷爷胡子白花花⏎唱呀唱着家乡戏还会说笑话⏎小孩小孩快快上学校⏎别考个鸭蛋抱回家⏎别考个鸭蛋抱回家⏎门前大桥下游过一群鸭⏎快来快来数一数⏎二四六七八⏎嘎嘎嘎嘎真呀真多鸭⏎数不清到底多少鸭⏎数不清到底多少鸭⏎赶鸭老爷爷胡子白花花⏎唱呀唱着家乡戏还会说笑话⏎小孩小孩快快上学校⏎别考个鸭蛋抱回家⏎别考个鸭蛋抱回家","语料库",""
"采蘑菇的小姑娘","","李志","采蘑菇的小姑娘⏎背着一个大竹筐⏎清早光着小脚丫⏎走遍森林和山冈⏎她采的蘑菇最多⏎多得像那星星数不清⏎她采的蘑菇最大⏎大得像那小伞装满筐⏎哩哩哩哩哩哩哩哩哩哩哩哩哩哩~⏎哩哩哩哩哩哩哩哩哩哩哩哩哩哩~⏎哩哩哩哩哩哩哩哩哩哩哩哩哩哩~⏎谁不知山里的蘑菇香⏎她却不肯尝一尝⏎盼到赶集的那一天⏎赶快背到集市上⏎换上一把小镰刀⏎再换上几个棒棒糖⏎和那小伙伴一起⏎把劳动的幸福来分享⏎哩哩哩哩哩哩哩哩哩哩哩哩哩哩……","语料库",""
"捉泥鳅","","张清芳","池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你 等着你捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎小牛的哥哥 带着他捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你 等着你捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎小牛的哥哥 带着他捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你 等着你捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎小牛的哥哥 带着他捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎小牛的哥哥 带着他捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅⏎大哥哥好不好 咱们去捉泥鳅","语料库",""
"泪","","陈冠希","坦白告诉你 当陈冠希的生活不容易⏎责任沉重无法逃避⏎有家人的养 有人工等我发薪⏎三份租金 借给人的钱 没人记 更没人报税⏎每天见狗崽队 我没犯罪却被当罪犯来追⏎找朋友不会简讯⏎jose 他枪毙自尽⏎老爸让我帮家庭⏎爱人离我一万里⏎心事的藏在心里⏎辛苦的想哭也得笑嘻嘻⏎对镜头像你敬个礼⏎有时我眼珠闪烁 问上天为什么⏎当我伤心得说 没什么⏎你哭 却是我的错 好累⏎但还能靠谁 只能尽力而为⏎我承认我也是人类 有时我也会流泪⏎到处有人瞪我⏎仿佛我身上有何不妥⏎你说是我选做这行的代价⏎不过老实说 是娱乐先选我⏎跟黎明上广告突破⏎圈内政治强迫我⏎出卖自己但我不会做⏎千万人群中 怎么会这么寂寞⏎受折磨 无处可躲⏎我花钱 你说我虚荣⏎我省钱 你说我吝啬扮穷⏎好累 好累 到处飞⏎行李当柜子用 连我马子都不懂⏎在我命中她才最贵重⏎有时我眼珠闪烁 问上天为什么⏎当我伤心得说 没什么⏎你哭 却是我的错 好累⏎但还能靠谁 只能尽力而为⏎我承认我也是人类 有时我也会流泪⏎告诉我 这到底为什么⏎告诉我 流泪不是我的错⏎告诉我 找得到解脱⏎日子会好过 我不怕难过⏎有时我眼珠闪烁 问上天为什么⏎当我伤心得说 没什么⏎你哭 却是我的错 好累⏎但还能靠谁 只能尽力而为⏎我承认我也是人类 有时我也会流泪⏎有时我眼珠闪烁 问上天为什么⏎当我伤心得说 没什么⏎你哭 却是我的错 好累⏎但还能靠谁 只能尽力而为⏎我承认我也是人类 有时我也会流泪","语料库",""
"越爱情越自虐","","新街口","我已经记不清楚从中学到现在⏎吻过多少的人谈过几次恋爱⏎更希望记忆能回到一片空白⏎我想躲开不再碰那些女孩⏎当心脏被穿烂的再也无法伤害⏎才终须摆脱对该死的依赖⏎我很荣幸拥有过这些演戏的天才⏎但这对我来说是无与伦比的悲哀⏎我也曾为过一个人心酸⏎为她的离开喝了一夜的酒抽了半条的烟⏎到分手也没告诉她那LV是我找朋友借的钱⏎她开心我就没遗憾⏎而现在一个人路上风景依然⏎只是熟悉的瞬间偶尔模糊双眼⏎彻底累了以后更习惯于孤单⏎没有回家的欲望一切感情与我无关⏎不想再坠入尘埃⏎不想再为爱搁浅⏎不肯再看你一眼⏎爱情自虐的终点⏎这几年我不只一次受到欺骗⏎几乎受够了没完没了的考验⏎我不在乎浪费了多少感情⏎流了多少次泪花了多少的钱⏎无法挽回是我丢了单纯因为她们而改变⏎我变的不再认真 我变的流连夜店⏎我变的对爱残忍的如同她们曾经对我⏎当每个跟我在一起的人为爱而裸⏎当我不能负责一生她们说我罪恶 可我的心里苦涩⏎换做是你 你能否控制得了欲望摆脱的了诱惑⏎你能吗 你能吗⏎我在想我要做个怎样的男人⏎在毁我自己的同时我也毁了别人⏎我痛恨想刮掉脖子上所有的吻痕从新做人⏎但我怎么改变被外人定义的大众情人⏎爱情里没有诺言（所有说过的诺言无法定现）⏎消失在海角天边（所有的爱和人消失海角天边）⏎爱情里难忘画面（难忘那些爱过的画面）⏎终点我依然孤单（注定我这一生会孤单）⏎曾经有人说过爱情你一旦涉足了⏎就是中了一生无法摆脱的毒⏎就算你爱的很投入爱的很艰苦爱的痛不欲生⏎但你仍旧无法忘却无法解除⏎这就是爱情的缘一场自虐缘⏎越想揉碎片段反而越清晰⏎越想删除记忆反而越深刻⏎伤越多泪多越越奋不顾身越执着⏎不想再坠入深渊⏎不想再为爱搁浅⏎不敢再看你一眼 哦⏎爱情自虐的终点","语料库",""
"小苹果","","张玮伽","我种下一颗种子⏎终于长出了果实⏎今天是个伟大日子⏎摘下星星送给你⏎拽下月亮送给你⏎让太阳每天为你升起⏎变成蜡烛燃烧自己⏎只为照亮你⏎把我一切都献给你⏎只要你欢喜⏎你让我每个明天都⏎变得有意义⏎生命虽短爱你永远⏎你是我的小呀小苹果儿⏎怎么爱你都不嫌多⏎红红的小脸儿温暖我的心窝⏎点亮我生命的火  火火火火⏎你是我的小呀小苹果儿⏎就像天边最美的云朵⏎春天又来到了花开满山坡⏎种下希望就会收获⏎从不觉得你讨厌⏎你的一切都喜欢⏎有你的每天都新鲜⏎有你阳光更灿烂⏎有你黑夜不黑暗⏎你是白云我是蓝天⏎春天和你漫步在盛开的 花丛间⏎夏天夜晚陪你一起看 星星眨眼⏎秋天黄昏与你徜徉在 金色麦田⏎冬天雪花飞舞有你 更加温暖⏎你是我的小呀小苹果儿⏎怎么爱你都不嫌多⏎红红的小脸儿温暖我的心窝⏎点亮我生命的火  火火火火⏎你是我的小呀小苹果儿⏎就像天边最美的云朵⏎春天又来到了花开满山坡⏎种下希望就会收获⏎你是我的小呀小苹果儿⏎怎么爱你都不嫌多⏎红红的小脸儿温暖我的心窝⏎点亮我生命的火  火火火火⏎你是我的小呀小苹果儿⏎就像天边最美的云朵⏎春天又来到了花开满山坡⏎种下希望就会收获","语料库",""
"摇篮曲","","泳儿","悔恨时常误解⏎你最任性永远三岁⏎抱着你买玩具⏎悔恨时常误解⏎我够大个要飞出去⏎放纵地向前去⏎悔恨年月埋下岁数差距⏎怎能够太了解新少女⏎温室中过得很美满⏎我那懂得去只身攀山涉水⏎你话凡事付出⏎那怕受到最爱婉拒⏎结局挫败累累⏎我话凡事乐观⏎去接受这世间丑恶⏎我也感到憔悴⏎你话凡事诚实你说得对⏎可怜我对那些真相恐惧⏎怀疑自己⏎讲得多勇敢的教你向理想追⏎我也偷偷气馁⏎难过于自己不够宽容⏎听听你说道理⏎静下来良心总会责备⏎但其实我都不够信任你⏎成长的悲与喜⏎误会仍然是刚出生的你⏎惭愧是我的幸福拥抱不来⏎担心我也是你⏎使你心痛避无可避⏎给你的梦想原来像生命的石头⏎太辛苦你⏎期望你自由地做你⏎努力瞒住大家你有病痛怕我知道⏎怕做了我负累⏎努力瞒住大家你与伴侣⏎已分开了⏎要靠工作麻醉⏎努力瞒住难受放进心里⏎怎能够与你分享半句⏎遗憾自己⏎差不多半生都照顾你⏎那懂得再去找新兴趣⏎难过于自己不够宽容⏎听听你说道理⏎静下来良心总会责备⏎但其实我都不够信任你⏎成长的悲与喜⏎误会仍然是刚出生的你⏎惭愧是我的幸福拥抱不来⏎担心我也是你⏎使你心痛避无可避⏎给你的梦想原来像生命的石头⏎太辛苦你⏎期望你自由地做你⏎难过于自己不算天才⏎不足以教导你⏎不足以答谢你⏎愿你高飞找你的见地⏎令你安心不要多顾忌⏎论成就我都很抱怨自己⏎未给予你惊喜⏎并未能乎合你幻想的美⏎明了你做女生路走得更艰难⏎只想你以后快乐无忌⏎风雨飘摇⏎若你愿意归家必定等你⏎是你在我身边一直打气⏎有幸某年我的小生命刚刚出世⏎摇篮前的我定必真正明白你⏎痛恨年华逝水⏎欠缺力气再抱起你⏎挂念你在顽皮⏎痛恨年华逝水⏎至发现我要珍惜你⏎我也许更长气到你这个年纪","语料库",""
"马背摇篮曲","","董文华","静静的月亮升起了⏎淡淡的烟云飘散了⏎马背摇篮上的小宝宝⏎也要睡觉了也要睡觉了⏎亲爱的宝宝听话的宝宝⏎不要哭也不要闹⏎阿姨采一朵山丹丹花儿⏎陪你快睡觉⏎你的爸爸妈妈在战场⏎为你的明天开大道⏎我就是你的亲爹娘⏎你就是我的好宝宝⏎我的好宝宝⏎静静的月亮升起了⏎淡淡的烟云飘散了⏎马背摇篮上的小宝宝⏎也要睡觉了⏎也要睡觉了⏎乖乖的宝宝懂事的宝宝⏎不要喊也不要叫⏎阿姨讲一个好听的故事⏎伴你快睡着⏎你看宝塔山上那颗星⏎把你的梦儿照亮了⏎盼你们小小心灵里⏎把这颗红星珍藏好⏎把它珍藏好⏎滚滚的延水心中流⏎闪闪的星火梦里飘⏎睡梦中的宝宝还在叫⏎延安阿姨好延安阿姨好⏎滚滚的延水心中流⏎闪闪的星火梦里飘⏎睡梦中的宝宝还在叫⏎延安阿姨好延安阿姨好","语料库",""
"甲乙丙丁","","张学友","彩虹劝住雨的哭泣⏎孩子踢出水滴⏎闪亮街上恋人眼睛⏎寻常的巷子里寻常人家里⏎谁在轻轻哼着歌曲⏎不知昨日恋人你是否开心⏎我还记得你的表情⏎难得有的好心情⏎突然放晴的天气⏎彷佛爱情随时可能出现⏎彷佛每张脸孔都很顺眼⏎彷佛每个人有两个童年⏎彷佛做甚么 说甚么 心甘情愿⏎我们只是路人甲乙丙丁⏎在这个花花世界集体游戏⏎难得好天气⏎何不你对我 我对你敬一个礼⏎难得好心情⏎整个城市欢天又喜地⏎路人甲乙丙丁⏎天空天天换穿新衣⏎讨好世人的心⏎今天真的表对了情⏎在许愿池子里⏎投一个钱币⏎每个都是爱的讯息⏎陌生人的眼里⏎有熟悉的记忆⏎了解让我们在一起⏎心灵干净而透明⏎一闪一闪亮晶晶⏎彷佛爱情随时可能出现⏎彷佛每张脸孔都很顺眼⏎彷佛每个人有两个童年⏎彷佛做甚么 说甚么 心甘情愿⏎我们只是路人甲乙丙丁⏎在这个花花世界集体游戏⏎难得好天气⏎何不你对我 我对你敬一个礼⏎难得好心情⏎整个城市欢天又喜地⏎路人甲乙丙丁⏎（music）⏎彩虹劝住雨的哭泣⏎孩子踢出水滴⏎闪亮街上恋人眼睛⏎寻常的巷子里寻常人家里⏎谁在轻轻哼着歌曲⏎不知昨日恋人你是否开心⏎我还记得你的表情⏎难得有的好心情⏎突然放晴的天气⏎卷起衣袖大步行⏎做路人甲乙丙丁","语料库",""
"小小少年","","小蓓蕾组合","小小少年很少烦恼⏎眼望四周阳光照⏎小小少年  很少烦恼⏎但愿永远这样好⏎一年一年时间飞跑⏎小小少年在长高⏎随着年岁由小变大⏎他的烦恼增加了⏎小小少年  很少烦恼⏎无忧无虑乐陶陶⏎但有一天  风波突起⏎忧虑烦恼都来了⏎一年一年时间飞跑⏎小小少年转眼高⏎随着年岁由小变大⏎他的烦恼增加了⏎小小少年很少烦恼⏎眼望四周阳光照⏎小小少年  很少烦恼⏎但愿永远这样好⏎一年一年时间飞跑⏎小小少年转眼高⏎随着年岁由小变大⏎他的烦恼增加了⏎小小少年  很少烦恼⏎无忧无虑乐陶陶⏎但有一天  风波突起⏎忧虑烦恼都来了⏎一年一年时间飞跑⏎小小少年转眼高⏎随着年岁由小变大⏎他的烦恼增加了","语料库",""
