"题目","朝代","作者","内容","来源","词牌"
"花恋","","米线","阿耶坡米阿鲁要列些（鲜花开放引蝶来）⏎标波加米标牙下列些（蜂巢空心引蜂来）⏎阿木叫米阿威然列些（阿妹等待阿哥来）⏎威哦 阿威哦哦列（哥啊 阿哥阿哥啊）⏎喏那耶批无会耶则（你采那朵银白花）⏎阿那耶内和耶则（我采这朵大红花）⏎阿耶坡米阿鲁要列吗（鲜花开放引蝶来）⏎标波加米标牙下列些（蜂巢空心引蜂来）⏎阿们叫米阿威然列吗（阿妹有情阿哥来）⏎们哦 阿们哦哦列（妹啊 阿妹阿妹啊）⏎喏那耶内会耶则（你采那朵银白花）⏎阿那耶批无和耶则（我采这朵大红花）⏎蝴蝶和鲜花不离分⏎蜂儿和花蜜不离分⏎阿哥（妹）和阿妹（哥）不离分⏎阿威（们）哦哦列（ 妹（哥）啊 阿妹（哥）阿妹（哥）啊 ）⏎红花绿叶不离分⏎相依相伴到永远⏎红花绿叶不离分⏎相依相伴到永远","语料库",""
"想你","","米线","《想你》⏎每天想你无数回⏎想你想得掉眼泪⏎咱俩一束并蒂花⏎相思话儿汇成河⏎只怨山高路遥远⏎只怨水宽无桥过⏎我愿变成一朵云⏎随风飘去你身边⏎~~嗨嗨~~⏎。。。。。⏎每天想你无数回⏎想你想得心儿碎⏎黄昏喊你无数声⏎喊你喊得喉咙累⏎不怕山高路遥远⏎阿妹⏎不怕水宽无桥过⏎阿妹⏎我想变成一只鸟⏎阿妹⏎飞去落在你肩头⏎阿妹⏎不怕山高路遥远⏎。。⏎不怕水宽无桥过⏎。。⏎我愿变成一朵云⏎。。⏎随风飘去你身边⏎。。⏎。。。。。。。","语料库",""
"茉莉花","","米线","好一朵美丽的茉莉花⏎好一朵美丽的茉莉花⏎芬芳美丽满枝芽⏎又香又白人人夸⏎让我来把你摘下⏎送给别人家⏎茉莉花呀茉莉花⏎好一朵美丽的茉莉花⏎好一朵美丽的茉莉花⏎芬芳美丽满枝芽⏎又香又白人人夸⏎让我来把你摘下⏎送给别人家⏎茉莉花呀茉莉花⏎好一朵美丽的茉莉花⏎好一朵美丽的茉莉花⏎芬芳美丽满枝芽⏎又香又白人人夸⏎让我来把你摘下⏎送给别人家⏎茉莉花呀茉莉花⏎好一朵美丽的茉莉花⏎好一朵美丽的茉莉花⏎芬芳美丽满枝芽⏎又香又白人人夸⏎让我来把你摘下⏎送给别人家⏎茉莉花呀茉莉花⏎让我来把你摘下⏎送给别人家⏎茉莉花呀茉莉花","语料库",""
"开车游西藏","","米线","开车游西藏⏎唱 米线 包伍⏎女 开车游西藏⏎去拥抱那阳光⏎爬上布达拉⏎浑身披祥光⏎在圣洁的高原上⏎我要为你采回雪莲⏎采回那雪莲的芬芳 雪莲的芬芳⏎哎 开车游西藏 开车走四方⏎哎 开车游西藏 开车走四方⏎男 开车游西藏⏎去看看那歌的海洋⏎喝一杯青稞酒⏎闻一闻酥油香⏎在佛祖的殿堂前⏎我要为你求得一生⏎求得那一生的幸福 一生的吉祥⏎合 哎 开车游西藏 开车走四方⏎哎 开车游西藏 开车走四方⏎哎 开车游西藏 开车走四方⏎哎 开车游西藏 开车走四方⏎开车走四方 开车走四方","语料库",""
"我要去西藏","","米线","无边的苍凉⏎有一个声音⏎清晨我挥动⏎白云的翅膀⏎夜晚我匍匐在你的天堂⏎生灵顺从雅鲁藏布江流淌⏎时光在布达拉宫⏎无边的草原放开怀抱⏎我是一只温顺的绵羊⏎我要去西藏⏎我要去西藏⏎仰望雪域两茫茫⏎风光旖旎草色青青⏎随处都是我心灵的牧场⏎(合)我要去西藏⏎我要去西藏⏎仰望生死两茫茫⏎习惯了孤独黑夜漫长⏎雪莲花盛开在我的心房⏎无边的苍凉⏎有一个声音⏎清晨我挥动⏎白云的翅膀⏎夜晚我匍匐在你的天堂⏎生灵顺从雅鲁藏布江流淌⏎时光在布达拉宫⏎越拉越长⏎无边的草原放开怀抱⏎我是一只温顺的绵羊⏎我要去西藏⏎我要去西藏⏎仰望雪域两茫茫⏎风光旖旎草色青青⏎随处都是我心灵的牧场⏎我要去西藏⏎我要去西藏⏎仰望生死两茫茫⏎习惯了孤独黑夜漫长⏎雪莲花盛开在我的心房⏎(合)我要去西藏⏎我要去西藏⏎仰望雪域两茫茫⏎风光旖旎草色青青⏎随处都是我心灵的牧场⏎我要去西藏⏎我要去西藏⏎仰望生死两茫茫⏎习惯了孤独黑夜漫长⏎雪莲花盛开在⏎我的心房","语料库",""
"蝴蝶泉边","","米线","大理三月好风光哎⏎蝴蝶泉边好梳妆⏎蝴蝶飞来采花蜜哟⏎阿妹梳头为那椿⏎蝴蝶飞来采花蜜哟⏎阿妹梳头为那椿⏎嘿 嘿 蝴蝶泉水清又清⏎丢个石头试水深⏎有心摘花怕有刺⏎徘徊心不定啊咿哟⏎有心摘花莫怕刺⏎有心唱歌莫多问⏎有心撒网莫怕水哟⏎见面好相认⏎橄榄好吃回味甜⏎打开青苔喝山泉⏎山盟海誓先莫讲⏎相会待明年⏎明年花开蝴蝶飞⏎阿哥有心再来会⏎苍山脚下找金花⏎金花是阿妹⏎苍山脚下找金花⏎金花是阿妹","语料库",""
"天上西藏","","米线","朝圣的路上⏎总有阿妈放飞祈祷的经幡⏎总有圣地千年不化的雪山⏎是那古海的巨浪⏎我为你神奇的传说歌唱⏎天上的西藏⏎啊阿妈的胸膛⏎养育生命的天堂⏎啊!⏎天上的西藏⏎阿妈的胸膛⏎养育生命的天堂⏎依呀呀啦嗦⏎天上的西藏⏎一曲呀啦嗦掠过天堂⏎雅鲁藏布江⏎映照生命的太阳⏎我在你圣洁的光芒里向上⏎天上的西藏⏎啊神奇的地方⏎通向圣洁的天堂⏎啊!⏎天上的西藏⏎阿妈的胸膛⏎养育生命的天堂⏎依呀呀啦嗦⏎天上的西藏⏎一曲呀啦嗦掠过天堂⏎天上的西藏⏎阿妈的胸膛⏎养育生命的天堂⏎依呀呀啦嗦⏎天上的西藏⏎一曲呀啦嗦掠过天堂⏎依呀呀啦嗦⏎天上的西藏⏎一曲呀啦嗦掠过天堂⏎欢迎指正","语料库",""
"高原红","","米线","许多的欢乐⏎留在你的帐篷⏎初恋的琴声⏎撩动几次雪崩⏎少年的我为何不懂心痛⏎已是光阴如风⏎离乡的行囊⏎总是越来越重⏎滚滚的红尘⏎难掩你的笑容⏎青藏的阳光日夜与我相拥⏎茫茫的雪域⏎何处寻觅你的影踪⏎美丽的高原红⏎煮了又煮的酥油茶⏎还是当年那样浓⏎梦里的高原红⏎酿了又酿的青稞酒⏎让我醉在不眠中⏎离乡的行囊⏎总是越来越重⏎滚滚的红尘⏎难掩你的笑容⏎青藏的阳光日夜与我相拥⏎茫茫的雪域⏎何处寻觅你的影踪⏎高原红⏎美丽的高原红⏎煮了又煮的酥油茶⏎还是当年那样浓⏎高原红⏎梦里的高原红⏎酿了又酿的青稞酒⏎让我醉在不眠中⏎高原红⏎美丽的高原红⏎煮了又煮的酥油茶⏎还是当年那样浓⏎高原红⏎梦里的高原红⏎酿了又酿的青稞酒⏎让我醉在不眠中","语料库",""
"大地飞歌","","米线","踏平了山路唱山歌⏎撒开了渔网唱渔歌⏎唱起牧歌牛羊多呀⏎哎⏎多过了天上的群星座座⏎牡丹开了唱花歌⏎荔枝红了唱甜歌⏎唱起那欢歌友谊长呀⏎哎⏎长过了刘三姐门前那条河⏎唱过春歌唱秋歌⏎唱过茶歌唱酒歌⏎唱不尽满眼的好风景⏎好日子天天都放在歌里过⏎唱过老歌唱新歌⏎唱过情歌唱喜歌⏎唱不尽今朝的好心情⏎好歌越唱大路越宽阔⏎踏平了山路唱山歌⏎撒开了渔网唱渔歌⏎唱起牧歌牛羊多呀⏎多过了天上的群星座座⏎唱过春歌唱秋歌⏎唱过茶歌唱酒歌⏎唱不尽满眼的好风景⏎好日子天天都放在歌里过⏎唱过老歌唱新歌⏎唱过情歌唱喜歌⏎唱不尽今朝的好心情⏎好歌越唱大路越宽阔","语料库",""
"敖包相会","","米线","（男）十五的月亮升上了天空呦⏎为什么旁边没有云彩⏎我等待着美丽的姑娘呦⏎你为什么还不到来呦⏎（女）如果没有天上的雨水呦⏎海棠花儿不会自己开⏎只要哥哥你耐心的等待呦⏎你心上的人儿就会跑过来呦⏎（男）十五的月亮升上了天空呦⏎为什么旁边没有云彩⏎我等待着美丽的姑娘呦⏎你为什么还不到来呦⏎（女）如果没有天上的雨水呦⏎海棠花儿不会自己开⏎只要哥哥你耐心的等待呦⏎你心上的人儿就会跑过来呦⏎（合唱）只要哥哥我（你）耐心的等待呦⏎我（你）心上的人儿就会跑过来呦⏎我（你）心上的人儿就会跑过来呦","语料库",""
"爱是唯一_[demo版]","","张惠妹",")我要献给唱给所有喜欢音乐跟喜欢阿妹⏎还有喜欢我的歌的朋友⏎特别是非常支持我一路走来的歌迷、朋友，谢谢你们⏎谢谢你们一直陪在我身边⏎我就来自弹自唱这一首爱是唯一，我爱你们⏎慢慢睁开眼睛⏎看看眼前风景（什么风景）⏎别让乌云遮敝 你的心⏎你的耳朵如此聪明⏎听听鸽子飞翔声音⏎天使来回温柔唤醒　沉睡的消息⏎爱是唯一的表情⏎也是存在的勇气⏎把手放在胸前　热情会穿越冷漠的世界⏎爱是所有的一切⏎你的眼睛清澈透明⏎仔细看美丽风景⏎如果乌云遮敝了心⏎就把它拨去⏎你的耳朵如此聪明⏎听鸽子飞翔声音⏎天使来回温柔唤醒⏎拥抱我和你⏎爱是唯一的表情⏎是存在的勇气⏎不要再怀疑　赶快去传递⏎双手放在胸前　热情穿越冷漠的世界⏎我们好不容易　能够相遇在这里⏎别让恐惧　变成彼此拥抱的距离⏎我要告诉你存在的勇气　爱是一切⏎我们的世界　那么美⏎不要拒绝　爱是唯一⏎爱是唯一⏎爱是唯一⏎爱是唯一⏎爱是   唯一","语料库",""
"歌剧_-_《茉莉花开》","","玄觞","Kreisee⏎透明的雨⏎淋湿静态意大利⏎演奏孤独威尔第⏎哦十九世纪⏎古老的旋律⏎我用十几页线谱写我爱你⏎还在演着茶花女⏎又听见动听声音⏎遇见很多人⏎却都不是你⏎我笔下音符都是如你旋律⏎ah~⏎ah~⏎还在演着茶花女⏎又听见动听声音⏎遇见很多人⏎却都不是你⏎我笔下音符都是如你旋律⏎古罗马的城墙⏎沉积着是远去时光⏎流浪的艺人轻轻哼着 花腔⏎ah~⏎ah~⏎ah~⏎ah~⏎ah~⏎ah~⏎ah~⏎ah~","语料库",""
"那就是我","","伽菲珈而","我思恋故乡的小河�⏎还有河边支支唱歌的水磨�⏎噢�妈妈如果有一朵浪花向你微笑�⏎那就是我�那就是我�那就是我。⏎我思恋故乡的鱼火�⏎还有沙滩上美丽的海螺�⏎噢�妈妈如果有一叶风帆向你驶来�⏎那就是我�那就是我�那就是我。⏎我思恋故乡的炊烟�⏎还有小路上赶集的牛车�⏎噢�妈妈如果有一只竹笛向你吹响�⏎那就是我�那就是我�那就是我。⏎我思恋故乡的鱼火�⏎还有沙滩上美丽的海螺�⏎噢�妈妈如果有一叶风帆向你驶来�⏎那就是我�那就是我�那就是我。⏎我思恋故乡的明月�⏎还有青山映在水中的倒影�⏎噢�妈妈�如果你听到远方飘来的山歌�⏎那就是我�那就是我�那就是我。","语料库",""
"山丹丹开花红艳艳","","伽菲珈而","一道道的那个山来哟⏎咱们中央红军到陕北⏎咱们中央红军到陕北⏎一杆杆那个红旗哟⏎咱们的队伍势力壮⏎千家万户 哎咳哎咳哟⏎把门儿开 哎咳哎咳哟⏎快把咱亲人迎进来⏎依儿呀儿来吧哟⏎热腾腾油糕哎咳哎咳哟⏎摆上桌哎咳哎咳哟⏎滚滚的米酒捧给亲人喝⏎咿儿呀儿咳哟⏎围定亲人哎咳哎咳哟⏎热炕上坐哎咳哎咳哟⏎知心的话儿飞出心窝窝⏎咿儿呀儿咳哟⏎满天的乌云 哎咳哎咳哟⏎风吹散 哎咳哎咳哟⏎毛主席来了晴了天⏎晴呀晴了天⏎毛主席来了晴了天⏎晴呀晴了天⏎千里的那个雷声哟⏎万里的闪⏎咱们革命的力量大发展⏎咱们革命的力量大发展⏎山丹丹的那个开花哟⏎红艳艳⏎毛主席领导咱打江山⏎毛主席领导咱打江山","语料库",""
"敖包相会","","伽菲珈而","（男）十五的月亮升上了天空呦⏎为什么旁边没有云彩⏎我等待着美丽的姑娘呦⏎你为什么还不到来呦⏎（女）如果没有天上的雨水呦⏎海棠花儿不会自己开⏎只要哥哥你耐心的等待呦⏎你心上的人儿就会跑过来呦⏎（男）十五的月亮升上了天空呦⏎为什么旁边没有云彩⏎我等待着美丽的姑娘呦⏎你为什么还不到来呦⏎（女）如果没有天上的雨水呦⏎海棠花儿不会自己开⏎只要哥哥你耐心的等待呦⏎你心上的人儿就会跑过来呦⏎（合唱）只要哥哥我（你）耐心的等待呦⏎我（你）心上的人儿就会跑过来呦⏎我（你）心上的人儿就会跑过来呦","语料库",""
"新疆好","","伽菲珈而","我们新疆好地方啊⏎天山南北好牧场⏎戈壁沙滩变良田⏎积雪溶化灌农庄⏎戈壁沙滩变良田⏎积雪溶化灌农庄⏎来来来来...⏎我们美丽的田园⏎我们可爱的家乡⏎我们美丽的田园⏎我们可爱的家乡⏎麦穗金黄稻花香啊⏎风吹草低见牛羊⏎葡萄瓜果甜又甜⏎煤铁金银遍地藏⏎葡萄瓜果甜又甜⏎煤铁金银遍地藏⏎来来来来...⏎我们美丽的田园⏎我们可爱的家乡⏎我们美丽的田园⏎我们可爱的家乡⏎弹起你的咚不拉哎⏎跳起舞来唱起歌⏎各族人民大团结⏎歌颂领袖毛泽东⏎各族人民大团结⏎歌颂领袖毛泽东⏎来来来来...⏎我们美丽的田园⏎我们可爱的家乡⏎我们美丽的田园⏎我们可爱的家乡","语料库",""
"家乡美","","伽菲珈而","《家乡美》⏎最美是那家乡的水⏎清晨太阳照⏎莲花水中睡⏎金珠银珠一串串哎⏎月儿向湖坠⏎最爱是那家乡的水⏎阿哥水边坐⏎琴声柳树醉⏎阿姐阿妹洗衣忙哎⏎笑声多清脆⏎柔柔的⏎水边的风儿轻轻吹⏎天空的燕子悠悠的飞⏎远方的游子⏎请你快快回⏎最美是那家乡的人⏎天天都唱歌⏎年年都欣慰⏎一方水土一方情哎⏎生在心里的根⏎---Music---⏎家乡美⏎家乡美哎⏎最美是那⏎柔柔的⏎家乡水哎⏎水边的风儿轻轻吹⏎天空的燕子悠悠的飞⏎远方的游子⏎请你快快回⏎家乡美⏎家乡美哎⏎最美是那⏎柔柔的⏎家乡水哎⏎水边的风儿轻轻吹⏎天空的燕子悠悠的飞⏎远方的游子⏎请你快快回⏎哎-----⏎---END---","语料库",""
"最美丽的还是我们新疆","","伽菲珈而","最美丽的还是我们新疆⏎我走过多少地方⏎最美的还是我们新疆⏎我走过多少地方⏎最美的还是我们新疆⏎牧场的草滩鲜花盛开⏎沙枣树遮住了戈壁村庄⏎冰峰雪山银光闪闪⏎沙海深处清泉潺潺流淌⏎哎_当我走遍天山南北⏎都能闻到瓜果的飘香⏎都能闻到瓜果的飘香⏎我走过多少地方⏎最美的还是我们新疆⏎我走过多少地方⏎最美还是我们新疆⏎搏格达峰遮不住金波银浪⏎塔里木的石油新城灯火辉煌⏎亚欧彩虹伸向那天空海洋⏎一块宝地吸引了世界的目光⏎哎_当我走遍大江南北⏎我要说最美的地方⏎还是我们新疆...","语料库",""
"贵州山歌","","伽菲珈而","（男）太阳出来照白夜⏎金花银花滚下来⏎金花银花我不爱呀⏎只爱情妹好人才⏎（女）太阳出来照半坡⏎金花银花滚下坡⏎金花银花我不爱呀⏎只爱情哥唱山歌⏎（男）月亮弯弯两头钩⏎两个星宿挂两头⏎金钩挂在银钩上啊⏎郎心挂在妹心头⏎（女）月亮弯弯两头尖⏎两个星宿挂两边⏎金钩挂在银钩上啊⏎郎心挂在妹心边⏎（合）月亮出来亮堂堂⏎犀牛望月妹望郎⏎郎有心来妹有意呀⏎有心有意结成双⏎（合）月亮出来亮堂堂⏎犀牛望月妹望郎⏎郎有心来妹有意呀⏎有心有意结成双","语料库",""
"南泥湾","","伽菲珈而","花篮的花儿香⏎听我来唱一唱 唱一呀唱⏎来到了南泥湾⏎南泥湾好地方 好地呀方⏎好地方来好风光⏎好地方来好风光⏎到处是庄稼 遍地是牛羊⏎往年的南泥湾⏎到处呀是荒山 没呀人烟⏎如今的南泥湾⏎与往年不一般 不一呀般⏎如呀今的南泥湾⏎与呀往年不一般⏎再不是旧模样⏎是陕北的好江南⏎陕北的好江南⏎鲜花开满山 开呀满山⏎学习那南泥湾⏎处处是江南 是江呀南⏎又战斗来又生产⏎359旅是模范⏎咱们走向前⏎鲜花送模范⏎咱们走向前⏎鲜花送模范","语料库",""
"红莓花儿开","","伽菲珈而","红莓花儿开⏎田野小河边红莓花儿开⏎有一位少年真使我心爱⏎可是我不能对他表白⏎满怀的心腹话儿没法讲出来⏎田野小河边红莓花儿开⏎有一位少年真使我心爱⏎可是我不能对他表白⏎满怀的心腹话儿没法讲出来⏎他对这桩事情一点也不知道⏎少女为他思恋天天在等待⏎河边红莓花儿是已经凋谢了⏎少女的思恋一点没减少⏎他对这桩事情一点也不知道⏎少女为他思恋天天在等待⏎河边红莓花儿是已经凋谢了⏎少女的思恋一点没减少⏎少女的思恋一点没减少⏎少女的思恋天天在增长⏎我是一位姑娘怎么对他讲⏎没有勇气诉说我尽在彷徨⏎我的心上人儿你自己去猜想⏎少女的思恋天天在增长⏎我是一位姑娘怎么对他讲⏎没有勇气诉说我尽在彷徨⏎我的心上人儿你自己去猜想⏎我的心上人儿你自己去猜想⏎啊……⏎……⏎我的心上人儿你去猜想","语料库",""
"乌苏里船歌","","伽菲珈而","乌苏里船歌⏎(郭颂、胡小石词，汪云才、郭颂曲)⏎啊朗赫赫呢哪⏎啊朗赫赫呢哪⏎啊朗赫赫呢哪⏎赫雷赫赫呢哪⏎啊朗赫赫呢哪赫雷给根⏎乌苏里江(来)长又长⏎蓝蓝的江水起波浪⏎赫哲人撒开千张网⏎船儿满江鱼满舱⏎啊朗赫拉赫呢哪雷呀赫啦哪呢赫呢哪⏎白云飘过大顶子山⏎金色的阳光照船帆⏎紧摇浆(来)掌稳舵⏎双手赢得丰收年⏎啊朗赫拉赫呢哪雷呀赫啦哪呢赫呢哪⏎白桦林里人儿笑⏎笑开了满山红杜鹃⏎毛主席领上上幸福路⏎人民的江山万万年⏎啊朗赫赫呢哪⏎啊朗赫赫呢哪⏎啊朗赫赫呢哪⏎赫雷赫赫呢哪⏎啊朗赫赫呢哪赫雷给根","语料库",""
"十大姐","","伽菲珈而","哎……⏎山茶那个花来嘛山茶花⏎十呀个大姐采山茶⏎花篮那个是在山坡上⏎唱呀个山歌转回家⏎大姐那个生得呦两耳长唉⏎黑黝黝的辫子亮又光⏎脸如那个明月手似藕⏎像呀个荷花开池塘⏎大姐那个生得脸儿红⏎三姐那个脸儿赛芙蓉⏎芙蓉那个怕被哥看见⏎旁边藏在绿叶中⏎小呀哥我说给你⏎旁边藏在绿叶中⏎四姐那个五姐呦人儿乖⏎手拉六姐去上街⏎街上那个小哥儿有千百⏎游手那个好闲疼不来⏎七姐那个八姐嘴儿唉⏎好似那个茶花满山开⏎好花不为别人采⏎等到那个打柴哥儿来⏎小呀哥我说给你⏎等到那个打柴哥儿来⏎MUSIC⏎九姐那个十姐手指尖⏎剪只白鹤飞上天⏎人家那个白鹤成双对⏎我家那个白鹤绕天边⏎十呦那个姐妹十只花⏎唱呀个山歌转回家⏎大理那个茶花头一朵⏎谁呀爱劳动嫁给他⏎小呀哥我说给你⏎谁呀爱劳动嫁给谁⏎谁呀爱劳动嫁给谁","语料库",""
"蝴蝶泉边","","伽菲珈而","大理三月好风光哎⏎蝴蝶泉边好梳妆⏎蝴蝶飞来采花蜜哟⏎阿妹梳头为那椿⏎蝴蝶飞来采花蜜哟⏎阿妹梳头为那椿⏎嘿 嘿 蝴蝶泉水清又清⏎丢个石头试水深⏎有心摘花怕有刺⏎徘徊心不定啊咿哟⏎有心摘花莫怕刺⏎有心唱歌莫多问⏎有心撒网莫怕水哟⏎见面好相认⏎橄榄好吃回味甜⏎打开青苔喝山泉⏎山盟海誓先莫讲⏎相会待明年⏎明年花开蝴蝶飞⏎阿哥有心再来会⏎苍山脚下找金花⏎金花是阿妹⏎苍山脚下找金花⏎金花是阿妹","语料库",""
"茶叶青","","谢采妘","戴起那个竹笠穿花裙⏎采茶的姑娘一群群⏎去到茶山上呀⏎采呀采茶青呀⏎不怕太阳晒头顶⏎戴起那个套袖裹花巾⏎采茶的姑娘一群群⏎大家手不停呀⏎采呀采茶青呀⏎不怕刺藤扎手心⏎采茶那个要采茶叶青⏎你要看一看清⏎嫁郎那个要嫁最年轻⏎也要像茶叶青⏎采茶那个姑娘一群群⏎上得那茶山采茶青⏎唱起采茶歌呀⏎送呀送个信呀⏎要想有情郎呀郎来听⏎戴起那个竹笠穿花裙⏎采茶的姑娘一群群⏎去到茶山上呀⏎采呀采茶青呀⏎不怕太阳晒头顶⏎戴起那个套袖裹花巾⏎采茶的姑娘一群群⏎大家手不停呀⏎采呀采茶青呀⏎不怕刺藤扎手心⏎采茶那个要采茶叶青⏎你要看一看清⏎嫁郎那个要嫁最年轻⏎也要像茶叶青⏎采茶那个姑娘一群群⏎上得那茶山采茶青⏎唱起采茶歌呀⏎送呀送个信呀⏎要想有情郎呀郎来听⏎----end----","语料库",""
"我未惊过","","许冠杰","伙计慢打锣，嘻嘻呵呵呵⏎呢首叫么嘢歌，我未惊过⏎我细细个，已经好威猛事迹多多⏎扮武松打虎打到只猎狗擂低咗，班靓仔个个服我，叫我阿哥⏎哼，我未惊过⏎次次上课，耳筒机侧侧膊系咁听歌⏎系到咗听朝早考试漏夜搏命狂锄，⏎科科都勉强合格，⏎你昧理我咁多⏎哈，我未惊过⏎谁没有错，跌倒多少遍再站起过⏎路径坎坷，不叹奈何⏎用我双手，干坤转过⏎无论挫折有几多，我未惊过⏎嘻嘻呵呵呵，我未惊过⏎嘻嘻呵呵呵，我未惊过⏎闷闷够过，我捏车钻拉系咁拖波⏎大只过Rocky, boxing系我个一科⏎一郁手叫他马上菻, 数 One two three four⏎有杀错没放过，见靓女即上My name is Paul⏎撞正个妈打400磅的大肥婆，拒嚟手撜住我⏎要我跳似火探戈⏎谁没有错，跌倒多少遍再站起过⏎路径坎坷，不叹奈何⏎用我双手，干坤转过⏎无论挫折有几多，我未惊过⏎嘻嘻呵呵呵，我未惊过⏎嘻嘻呵呵呵，我未惊过⏎有你与我，并肩一起抗逆境风波⏎面对世间一切有害怕又如何，一起再次突破，再唱劲歌⏎谁没有错，跌倒多少遍再站起过⏎路径坎坷，不叹奈何⏎用我双手，干坤转过⏎无论挫折有几多，我未惊过⏎嘻嘻呵呵呵，我未惊过⏎嘻嘻呵呵呵，我未惊过","语料库",""
"高岗上","","周璇","站立在高岗上⏎举目向四周望⏎故乡的河山⏎让我们信步倘徉⏎花园没有屏障⏎流水没有阻挡⏎原野的风景⏎让我们任意欣赏⏎这里有肥沃的土壤⏎稻梁在土壤中生长⏎当每次丰收的时光⏎仿佛是百花开放⏎大地充满清香⏎云雀在欢呼飞翔⏎空谷里传来一片回响⏎为着这河山歌唱⏎这里有肥沃的土壤⏎稻梁在土壤中生长⏎当每次丰收的时光⏎仿佛是百花开放⏎大地充满清香⏎云雀在欢呼飞翔⏎空谷里传来一片回响⏎为着这河山歌唱","语料库",""
"高原红","","晓花","许多的欢乐⏎留在你的帐篷⏎初恋的琴声⏎撩动几次雪崩⏎少年的我⏎为何不懂心痛⏎已是光阴如风⏎离乡的行囊⏎总是越来越重⏎滚滚的红尘⏎难掩你的笑容⏎青藏的阳光⏎日夜与我相拥⏎茫茫的雪域⏎何处寻觅你的影踪⏎美丽的高原红⏎煮了又煮的酥油茶⏎还是当年那样浓⏎梦里的高原红⏎酿了又酿的青稞酒⏎让我醉在不眠中⏎离乡的行囊⏎总是越来越重⏎滚滚的红尘⏎难掩你的笑容⏎青藏的阳光⏎日夜与我相拥⏎茫茫的雪域⏎何处寻觅你的影踪⏎高原红⏎美丽的高原红⏎煮了又煮的酥油茶⏎还是当年那样浓⏎高原红⏎梦里的高原红⏎酿了又酿的青稞酒⏎让我醉在不眠中⏎高原红⏎美丽的高原红⏎煮了又煮的酥油茶⏎还是当年那样浓⏎高原红⏎梦里的高原红⏎酿了又酿的青稞酒⏎让我醉在不眠中⏎酿了又酿的青稞酒⏎让我醉在不眠中","语料库",""
"乌苏里船歌","","小月","乌苏里船歌⏎啊朗赫赫呢哪⏎啊朗赫赫呢哪⏎啊朗赫赫呢哪赫赫呢哪赫赫呢哪⏎啊朗赫赫呢哪赫赫呢哪给根⏎乌苏里江来长又长⏎蓝蓝的江水起波浪⏎赫哲人撒开千张网⏎船儿满江鱼满舱⏎啊朗赫拉赫呢哪雷呀⏎赫啦哪呢赫呢哪⏎白云飘过大顶子山⏎金色的阳光照船帆⏎紧摇浆来掌稳舵⏎双手赢得丰收年⏎啊朗赫拉赫呢哪雷呀⏎赫啦哪呢赫呢哪⏎白云飘过大顶子山⏎金色的阳光照船帆⏎紧摇浆来掌稳舵⏎双手赢得丰收年⏎啊朗赫拉赫呢哪雷呀⏎赫啦哪呢赫呢哪⏎白桦林里人儿笑⏎笑开了满山红杜鹃⏎毛主席领上上幸福路⏎人民的江山万万年⏎啊朗赫赫呢哪⏎啊朗赫赫呢哪⏎啊朗赫赫呢哪赫赫呢哪赫赫呢哪⏎啊朗赫赫呢哪赫赫呢哪给根","语料库",""
"高原蓝","","小月","人都说高原高⏎人都说高原险⏎高原上有一片⏎纯净的蓝天⏎人都说高原红⏎人都说高原蓝⏎谁知道高原上那朵蓝⏎她是阿妹的衣衫⏎人都说高原红⏎人都说高原蓝⏎高原上有一张⏎红红的笑脸⏎人都说高原美⏎人都说高原蓝⏎谁知道蓝天下那汪泉⏎她是阿妹的双眼⏎呀拉唆⏎咿呀⏎呀拉唆⏎咿呀⏎高原红啊⏎想念高原上⏎纯洁的那一朵蓝⏎想起阿妹心底暖⏎人都说高原红⏎人都说高原蓝⏎高原上有一张⏎红红的笑脸⏎人都说高原美⏎人都说高原蓝⏎谁知道蓝天下那汪泉⏎她是阿妹的双眼⏎呀拉唆⏎咿呀⏎呀拉唆⏎咿呀⏎高原美啊⏎高原蓝⏎想念蓝天下⏎清澈的那一双眼⏎天也蓝⏎地也蓝⏎想起阿妹心底甜⏎高原美啊⏎高原蓝⏎脸上红红的小阿妹⏎是我心中纯净的高原蓝⏎是我心中纯净的高原蓝","语料库",""
"梦回西藏","","小月","我梦回的地方 经幡四处在飘扬⏎太阳的光芒把你照亮 雪山和草原把你守望⏎我梦回的地方 你是神圣的西藏⏎经筒里摇出的祝福 时时在游子耳边回响⏎我梦回的地方 人们四季在歌唱⏎江河在血液里流淌 坚强在白石中成长⏎噢 西藏 噢 故乡⏎是你是你西藏 我夜夜梦回的故乡⏎噢 西藏 噢 故乡⏎是你是你西藏 我夜夜梦回的地方⏎我梦回的地方 你是神圣的西藏⏎经筒里摇出的祝福 时时在游子耳边回响⏎我梦回的地方 你是神圣的西藏⏎无论我漂泊在何方 西藏你是我梦回的故乡⏎噢 西藏 噢 故乡⏎是你是你西藏 我夜夜梦回的故乡⏎噢 西藏 噢 故乡⏎是你是你西藏 我夜夜梦回的地方⏎是你是你西藏 我夜夜梦回的故乡","语料库",""
