"题目","朝代","作者","内容","来源","词牌"
"生命的插曲","","张学友","夜已悄悄飘过 沿途乘客没有太多⏎但我不想说话 而你亦同样痛楚⏎让你我也醒觉 重投原有伴侣那方⏎在尾班车驶到后 留下你一个⏎望你勉强的笑 缓缓退后变细小⏎共我挥手作别 眼泪儿像雪飘⏎是你我也控制不了 浮沉尘世极渺小⏎独自有心中所爱 但却结识了⏎Woo…… 来让我偷偷痛哭⏎他朝我俩 也会悄然的老去⏎Woo…… 忘掉这哀伤插曲⏎今天这样的结束 从开始已结束⏎别要再去想我 你要接受这结果⏎可知他一天发现 到最后同样痛楚⏎别要再去想你 我也接受这结果⏎让我可跟她过活已不错⏎Woo…… 来让我偷偷痛哭⏎他朝我俩 也会悄然的老去⏎Woo…… 忘掉这哀伤插曲⏎今天这样的结束 从开始已结束⏎Woo…… 来让我偷偷痛哭⏎他朝我俩 也会悄然的老去⏎Woo…… 忘掉这哀伤插曲⏎今天这样的结束 从开始已结束","语料库",""
"有病呻吟剧场版2","","张学友","还记得当天旅馆的门牌⏎还留住笑着离开的神态⏎当天整个城市 那样轻快⏎沿路一起走半里长街⏎想喝水给我水⏎或者高烧可勉强减退⏎然后镇静情绪⏎忘掉我这里应该有谁⏎不要想只管睡⏎肉体安好不要怕心碎⏎无谓继续麻醉⏎期待你会赐给我药水⏎如果失恋注定逃不过⏎逃到病床前才明白更多⏎和你分手都也捱得过⏎然而这夜为何⏎无能力退烧多么错⏎不要紧请辜负⏎或者伤风比你更可恶⏎从病榻上回顾⏎其实爱你太辛苦何苦⏎如果失恋注定逃不过⏎逃到病床前才明白更多⏎和你分手都也捱得过⏎然而这夜为何⏎无能力退烧多么错⏎如果失恋注定逃不过⏎逃到病床前才明白更多⏎和你分手都也捱得过⏎然而这夜为何⏎难承受痛楚⏎谁说失恋总会捱得过⏎捱到病床前才承受最多⏎和你分手都也捱得过⏎为何彻夜难眠⏎良药就算苦请给我","语料库",""
"缘份游戏","","苏永康","一天一天简单里过　从来没盼望得到太多⏎我却不知怎出了错　而缘份似疏忽了我⏎其实我心里早已喜欢了你　从来未发现一点转机⏎难道我痴心真的高攀了你？　而我始终不想放弃⏎这世界这么神奇　缘份游戏⏎竟把我记起　也许天知我心意属你⏎爱得太痴　怎么我不知？⏎(今天我知　今天我方知)　原你也暗中喜欢了我⏎一天一天孤单里过　从来未领略真的爱你⏎每次偷偷欣赏看你　仍然是发现真的太美⏎难道你心里一点不知有我？　从来未发现一点转机⏎何日你　一颗芳心开始有我？　而我始终不想放过⏎竟把我记起　也许天知我　心意属你⏎今天我知　今天我方知　原你也暗中喜欢我","语料库",""
"电影预告","","萧亚轩","有太多爱情 像再看的电影⏎刚刚开始 已经觉得熟悉⏎想爱我的你 不用说得太多⏎只要让我 听来对你很好奇⏎也许你会对我好 我怎么知道⏎先给我第一次约会的热闹⏎好像好像电影预告⏎只有只有精采高潮⏎叫我叫我不要枯燥⏎对你期望要高⏎恋爱预料不到⏎总要美丽预告⏎未来未来什么味道⏎现在我要尝到⏎有太多爱情 像高档的电影⏎到了结束 还不懂什么意思⏎你想我爱上你 不用说长篇故事⏎把你最好的 让我马上看在眼里⏎天荒与地老 不如先开个玩笑⏎趁时候还早 想退 退得到⏎如果今天感觉太糟","语料库",""
"美丽的插曲","","萧亚轩","是否我也是你生命的插曲⏎只可惜在你际遇里⏎回忆总太拥挤 而我的爱情⏎好象那朵云⏎美丽的插曲⏎也许是那朵白云⏎天空才蓝得美丽⏎因为无意 却难忘记⏎每次想起你⏎心还微微叹息⏎每一个遇见你的梦里⏎我总迫不及待拥抱你⏎因为你是我生命美丽插曲⏎寂寞啊 变成了主题⏎在人来人往的时间海洋里⏎是否我也是你生命的插曲⏎只可惜在你际遇里⏎回忆总太拥挤 而我的爱情⏎好象那朵云⏎每次想起你⏎心还微微叹息⏎每一个遇见你的梦里⏎我总迫不及待拥抱你⏎因为你是我生命美丽插曲⏎寂寞啊 变成了主题⏎在人来人往的时间海洋里⏎是否我也是你生命的插曲⏎只可惜在你际遇里⏎回忆总太拥挤 而我的爱情⏎好象那朵云⏎也许是那朵白云⏎天空才蓝得美丽⏎因为短暂","语料库",""
"拼图游戏","","李翊君","我们好像在玩拼图游戏⏎一点一点将彼此黏在一起⏎一点一点将回忆重新开始⏎寻找每一个一点一滴⏎只是啊只是太多犹豫⏎永远完成不了这幅拼图游戏⏎怀疑啊怀疑今天的你⏎已经不是昨天的你⏎昨夜的泪滴己经化成蒸气⏎在也找不到你情深的眼⏎给我一点时间给我一个伤心⏎拥有这一个完整的夏季⏎没有战争没有攻击⏎让我们用爱来完成⏎一幅拼图游戏⏎我们好像在玩拼图游戏⏎一点一点将彼此黏在一起⏎一点一点将回忆重新开始⏎寻找每一个一点一滴⏎只是啊只是太多犹豫⏎永远完成不了这幅拼图游戏⏎怀疑啊怀疑今天的你⏎已经不是昨天的你⏎昨夜的泪滴己经化成蒸气⏎在也找不到你情深的眼⏎给我一点时间给我一个伤心⏎拥有这一个完整的夏季⏎没有战争没有攻击⏎让我们用爱来完成⏎一幅拼图游戏⏎给我一点时间给我一个伤心⏎拥有这一个完整的夏季⏎没有战争没有攻击⏎让我们用爱来完成⏎一幅拼图游戏⏎----End----","语料库",""
"片尾曲","","詹雅雯","叨位的海水会干⏎叨位的石头会烂⏎有叨几ㄟ幸福情伴会爱到不当爱才煞⏎天黑黑 跌倒在感情路⏎进无步 爱无路 坚持又何苦⏎不敢啦 不敢不敢爱⏎爱情涵慢 心肝讨皮痛⏎外人看无 心内有伤定定来袂出声⏎不敢啦 不敢不敢爱⏎这出连续剧已经搬煞⏎最后结局就停在这 片尾曲的歌声⏎叨位的海水会干⏎叨位的石头会烂⏎有叨几ㄟ幸福情伴会爱到不当爱才煞⏎天黑黑 跌倒在感情路⏎进无步 爱无路 坚持又何苦⏎不敢啦 不敢不敢爱⏎爱情涵慢 心肝讨皮痛⏎外人看无 心内有伤定定来袂出声⏎不敢啦 不敢不敢爱⏎这出连续剧已经搬煞⏎最后结局就停在这 片尾曲的歌声⏎不敢啦 不敢不敢爱⏎爱情涵慢 心肝讨皮痛⏎外人看无 心内有伤定定来袂出声⏎不敢啦 不敢不敢爱⏎这出连续剧已经搬煞⏎最后结局就停在这 片尾曲的歌声","语料库",""
"一场游戏一场梦","","王杰","不要谈什么分离⏎我不会因为这样而哭泣⏎那只是昨夜的一场梦而已⏎不要说愿不愿意⏎我不会因为这样而在意⏎那只是昨夜的一场游戏⏎那只是一场游戏一场梦⏎虽然你影子还出现我眼里⏎在我的歌声中早已没有你⏎只是一场游戏一场梦⏎不要把残缺的爱留在这里⏎在俩个人的世界里不该有你⏎oh.为什么道别离 说什么在一起⏎如今虽然没有你 我还是我自己⏎说什么此情永不愈⏎说什么我爱你⏎如今依然没有你 我还是我自己⏎为什么道别离 说什么在一起","语料库",""
"梦与游戏之间","","王杰","别以为我在乎你的选择⏎昨夜的你只是梦里的温柔⏎一个人的生活⏎我知道自己该怎么过⏎谁来结束远去的爱情⏎别以为我在乎你的冷落⏎昨日的你只能今日说分手⏎没人陪伴的路⏎我知道自己该怎么走⏎谁来唤醒最后的思念⏎你应该知道⏎我不愿承担太多爱情苦恼⏎既然要走⏎何必增添彼此的困扰⏎你应该知道⏎谁不愿意长相厮守地久天老⏎在梦与游戏之间⏎我不会在乎些什么⏎在梦与游戏之间⏎我不会在乎些什么⏎别以为我在乎你的冷落⏎昨日的你只能今日说分手⏎没人陪伴的路⏎我知道自己该怎么走⏎谁来唤醒最后的思念⏎你应该知道⏎我不愿承担太多爱情苦恼⏎既然要走⏎何必增添彼此的困扰⏎你应该知道⏎谁不愿意长相厮守地久天老⏎在梦与游戏之间⏎我不会在乎些什么⏎在梦与游戏之间⏎我不会在乎些什么⏎你应该知道⏎我不愿承担太多爱情苦恼⏎既然要走⏎何必增添彼此的困扰⏎你应该知道⏎谁不愿意长相厮守地久天老⏎在梦与游戏之间⏎我不会在乎些什么⏎在梦与游戏之间⏎我不会在乎些什么","语料库",""
"抓一个温馨晚上(插曲)","","黄霑","陪着你在茫茫月下⏎一切如迷像幻⏎为你献点温暖⏎吹开你的梦幻花瓣⏎怀抱着柔柔清风⏎不理尘缘界限⏎现在把丝丝温暖⏎编织一串梦⏎抓一个温馨晚上⏎缘份这是缘份⏎遇上遇上一番⏎烧一刻灿烂⏎(烧一刻灿烂)⏎抓一个温馨晚上⏎不要记着红尘崎岖⏎不管岁月如何变幻⏎就让你记忆中的我⏎多一个温馨晚上⏎烧一刻灿烂⏎(烧一刻灿烂)⏎抓一个温馨晚上⏎不要记着红尘崎岖⏎不管岁月如何变幻⏎就让你记忆中的我⏎多一串梦⏎多一个温馨晚上","语料库",""
"残酷游戏","","卫兰","谁能用毅力便换来感情⏎谁凭施舍可保得住惨胜⏎你有多大量 亦未敢领我的情⏎但就算是恶梦 拒绝苏醒⏎如何用玩命换来温柔⏎如何比她好 一样不够⏎谈情像奋斗 共谁在斗⏎没人道别亦知一早要走⏎其实自命受苦都只因我能离不离⏎看着对你爱得彷似爱情欲避不避⏎若能耗尽力气 去捕捉你⏎亦能剩下自己可挽救自己⏎我也知越是幻想不准想你更记得起⏎我在故意去将苦涩替代寂寞滋味⏎用残酷游戏制造卑微⏎自由自在莫非惨过永远受气⏎对你怎么好 亦无所图⏎同情分多少 都也得到⏎明明避过你 未凭命数⏎明明极易活得比死更好⏎我也知越是幻想不准想你更记得起⏎我在故意去将苦涩替代寂寞滋味⏎用残酷游戏制造卑微⏎自由自在莫非惨过永远自欺⏎我也知道远处有人爱惜我⏎也知做人无求最好不过⏎我肯知错也是错 我想知道也做到⏎埋头事业便令大家好过⏎其实自命受苦都因我能离不离⏎看着对你爱得彷似爱情欲避不避⏎若能耗尽力气 去捕捉你⏎亦明如何才可释放我伤悲⏎我也知越是幻想不准想你更记得起⏎我在故意去将苦涩替代寂寞滋味⏎用残酷游戏 制造卑微⏎自由自在莫非惨过永远受气⏎若然被嫌弃 也是天理⏎自怜自虐自讨苦吃贵客自理","语料库",""
"游戏的终点","","王菲","曲∶张宇   词∶潘源良   编∶Alex San⏎遥远的春天⏎彷佛永没变⏎年少的天空⏎痛快的雨点⏎曾扑捉跟躲藏⏎走过一段路⏎愉快欢呼声⏎响起千遍万遍⏎游戏的终点⏎不可以避免⏎人各走一方⏎回头再怀念⏎才叹息心里人⏎而世间风波⏎只管一变又变⏎多么的想飞奔到你面前⏎一起手牵手躲于你我乐园⏎身边纷扰追赶⏎可惜此刻值得我对夜眠⏎始终找不到一丝你的温暖⏎一天一天的苦等⏎试问要等到那时⏎谁要怎么走⏎怎可以预见⏎人世的痴爱⏎原来更凌乱⏎能抱紧的不过⏎一个心愿⏎时间一天天⏎只管飘向极远⏎（ MUSIC ）","语料库",""
"插曲","","尚雯婕","我停在原地⏎用最小的声音⏎反反复复着决定⏎任凭你注视的表情⏎多打动我的心⏎忍住眼泪从此不再向你靠近⏎爱你的伤疤⏎一不小心碰到⏎鲜血仍不停流下⏎人最愚蠢的不过是⏎怎么都看不开⏎只怪自己不是她⏎无法给出幸福的回答⏎你爱的她 多幸运⏎嘲笑自己终于难逃嫉妒⏎思念的千言我只留一句⏎当作生命里最美的插曲⏎我看着你 你望着她⏎为什么爱的苦多于幸福⏎结束的一幕前退出的人⏎连微笑的眼神⏎也带着岁月的皱纹⏎爱你的伤疤⏎一不小心碰到⏎鲜血仍不停流下⏎人最愚蠢的不过是⏎怎么都看不开⏎只怪自己不是她⏎无法给出幸福的回答⏎你爱的她 多幸运⏎我多羡慕⏎嘲笑自己终于难逃嫉妒⏎思念的千言我只留一句⏎当作生命里最美的插曲⏎我看着你 你望着她⏎为什么爱的苦多于幸福⏎结束的一幕前退出的人⏎连微笑的眼神⏎也带着岁月的皱纹⏎结束的一幕前退出的人⏎连微笑的眼神⏎也带着岁月的皱纹","语料库",""
"天地昭心_-_（九阴真经六周年主题曲）","","玄觞","Mr.曾经⏎任君行走天地倒干坤⏎谁说是侠气随身⏎江湖人 来世上一囫囵 拂身⏎斜阳云照掩乱世混沌⏎瘦马轻歌踏泥尘⏎日落月升惹心火一焚⏎也曾纵马恣意取刀弓⏎劈开山河万里定峥嵘⏎乱世 难平任侠之血⏎豪雄隐千苍⏎赤焰燃箭镞再做这⏎弃了热酒热肠热血⏎与江湖作别⏎惟愿以大漠烽火⏎勾勒 赤色山河⏎任君行走天地倒干坤⏎笑问凭何纵此生⏎江湖人 风与月总相关 爱恨⏎折剑孑然挑红尘滚滚⏎瘦马轻歌入黄昏⏎心火不灭昭明月一轮⏎快意天地一笑春正浓⏎忽而倥偬大雪满刀弓⏎乱世 难平任侠之血⏎豪雄隐千苍⏎赤焰燃箭镞再做这⏎厌了冷嘲冷语冷眼⏎与江湖作别⏎只愿荡千里荒漠⏎守护 万里山河⏎烈酒千巡照肝胆⏎照大江东去赴百川⏎过往千般 叹酒又未满⏎饮烈酒千巡敬聚散⏎敬故人折剑青山⏎故人未到 而酒又喝干⏎乱世 难平任侠之血⏎豪雄隐千苍⏎赤焰燃箭镞再做这⏎降世明王⏎厌了冷嘲冷语冷眼⏎与江湖作别⏎只愿荡千里荒漠⏎守护 心中山河⏎天地 孑然如我","语料库",""
"吾在现代做神仙——橙光游戏同名游戏主题曲","","玄觞","下班的时段，⏎你堵在五环，⏎我却仗剑飞在这云端，⏎路边的小摊，⏎地沟油炒饭，⏎辟谷的我，呵呵你一脸，⏎专家一直在刷存在感，⏎雾霾治理有困难，但是可以防导弹，⏎想红想火就看谁比谁更惨，⏎作为神仙的我表示贵界真乱，⏎吾在现代做神仙，⏎看的是 熙熙攘攘 人海又人山，⏎吾在现代做神仙，⏎笑的是 忙忙碌碌 就为那点钱，⏎吾在现代做神仙，⏎想的是 轰轰烈烈 仗剑人世间，⏎吾在现代做神仙，⏎过的是 平平常常 一天又一天，⏎吾在现代做神仙，⏎悟的是 来来往往 缘聚缘又散，⏎吾在现代做神仙，⏎学的是 踏踏实实 随遇吾自安。","语料库",""
"早来的游戏","","谢采妘","早来的游戏⏎青春是早晨的空气⏎也像露珠闪烁着晶莹⏎走过小山是年轻的步履⏎飞扬的心从来不懂的开心⏎爱情是早来的足迹⏎总是不知道从何开始⏎刹那之间我彷佛已拥有⏎却又彷佛我已迷失我自己⏎是否我该潇洒面对你⏎是否我应该装着羞涩地躲避⏎年轻的心嘛总是那么犹豫⏎年轻的心嘛不知如何去决定⏎爱情烦恼的游戏⏎带给了我初次迷惘的心情⏎爱情是甜蜜的游戏⏎占据了我再次犹豫的心情⏎没有人能抚平我的心⏎没有人能了解我的心⏎爱情烦恼的游戏⏎带给了我初次迷惘的心情⏎爱情是甜蜜的游戏⏎占据了我再次犹豫的心情⏎没有人能抚平我的心⏎没有人能了解我的心⏎如何去面对⏎）青春是早晨的空气⏎飞扬是年轻人的心⏎爱情是烦恼的游戏⏎谁还在说⏎我爱你⏎I LOVE YOU⏎爱情是早来的足迹⏎总是不知道从何开始⏎刹那之间我彷佛已拥有⏎却又彷佛我已迷失我自己⏎是否我该潇洒面对你⏎是否我应该装着羞涩地躲避⏎年轻的心嘛总是那么犹豫⏎年轻的心嘛不知如何去决定⏎OU OU OU OU⏎爱情烦恼的游戏⏎带给了我初次迷惘的心情⏎爱情是甜蜜的游戏⏎占据了我再次犹豫的心情⏎没有人能抚平我的心⏎没有人能了解我的心⏎爱情烦恼的游戏⏎带给了我初次迷惘的心情⏎爱情是甜蜜的游戏⏎占据了我再次犹豫的心情","语料库",""
"再谱新爱歌_-_电影《全家福》主题曲","","许冠杰","回忆片段涌进心窝⏎如今悔恨在缠着我⏎曾共你甘苦岁月渡过苦的算少甘的算多⏎情海终于一旦翻波从此各自寻求自我⏎谁亦不感到是做错只得强忍分手痛楚⏎你共我是恩爱过⏎幸福怎么竟变成祸⏎我也许不够体贴细心⏎动听好话也不会讲多⏎可是我内心永属你⏎待你真诚一片是我⏎承认以前令你委屈太多⏎今天只好承受结果⏎能否一起解去心锁同心协力从头做过⏎原谅了解不再犯旧错⏎一起再谱新的爱歌盼你想清楚⏎你共我是恩爱过⏎幸福怎么竟变成祸⏎我也许不够体贴细心⏎动听好话也不会讲多⏎可是我内心永属你⏎待你真诚一片是我⏎承认以前令你委屈太多⏎今天只好承受结果⏎能否一起解去心锁同心协力从头做过⏎原谅了解不再犯旧错⏎一起再谱新的爱歌盼你想清楚","语料库",""
"无敌是爱_-_电影《全家福》主题曲","","许冠杰","女 原来从前我困扰孤寂⏎是因心中找不出爱⏎男 原来从前我痛苦消极⏎因心结未解开⏎女 现在有你以爱心相待⏎但觉力量 满心中载⏎男 现在有你寄托于心内⏎漆黑化做光彩⏎合 联系着爱心⏎面对世界每个挑战⏎协力永不分开⏎遇上引诱与波折 都不改变⏎用爱去战胜一切⏎哪惧途上障碍⏎共你永远也相信无敌是爱⏎女 若是人人储爱于心内⏎世间将会更加可爱⏎男 若是人人储爱于心内⏎天天会更具姿彩⏎女 但愿人人以爱心相待⏎一生匆匆 光阴不再⏎男 但愿人人以爱心相待⏎驱走怨恨悲哀⏎合 联系着爱心⏎面对世界每个挑战⏎协力永不分开⏎遇上引诱与波折 都不改变⏎用爱去战胜一切⏎哪惧途上障碍⏎共你永远也相信无敌是爱⏎面对世界每个挑战⏎协力永不分开⏎遇上引诱与波折 都不改变⏎用爱去战胜一切⏎哪惧途上障碍⏎共你永远也相信无敌是爱⏎啦啦啦……⏎愿你永远也相信无敌是爱","语料库",""
"钢铁心(电影危城版)","","信","蠕动 不停的蠕动 想要破茧就撞出裂缝⏎脉搏 狂妄在跳动 绿灯后吃灰尘你就会懂⏎I wanna rock x2⏎砸碎的生活还在博⏎I wanna rock x2⏎追风的传说就是我⏎灵魂的强硬 和钢铁般的心⏎就算我是蚂蚁也要留下足迹⏎天空下雨了 心还倔强着⏎我们就快到了⏎睡了 我们都睡了 只有虚假固执的醒着⏎停了 画面都停了 是我太快还是梦犹豫了⏎I wanna rock x2⏎一次又一次在割舍⏎I wanna rock x2⏎眼眶热热的我懂了⏎灵魂的强硬 和钢铁般的心⏎就算谎言靠近也要把妳抱紧⏎乌云散去了 心开始透彻⏎我们都真心了⏎灵魂的强硬 和钢铁般的心⏎就算谎言靠近也要把妳抱紧⏎乌云散去了 心开始透彻⏎我们都真心了⏎我们都快到了 这世界太疯了⏎我们都真心了 我们都真心了⏎这世界太虚假 怎样 用最后的力量","语料库",""
"父亲你是安静的(搭错车电视剧版)","","江美琪","云是无声的风是沉默的⏎路是不语的你是安静的⏎手是粗糙的脚是疲惫的⏎头发是零乱的你还是安静的⏎外面纷扰的梦是延续的⏎我是眷恋的你是守候的⏎歌还在唱着世界已变了⏎我走向远方了你还是安静的⏎后来我才明白安静就是力量⏎因为你一直是我的靠山⏎就算引来整个世界目光⏎在我的心中你还依然是我所依靠的地方⏎外面纷扰的梦是延续的⏎我是眷恋的你是守候的⏎歌还在唱着世界已变了⏎我走向远方了你还是安静的⏎歌还在唱着世界已变了⏎我走向远方了你还是安静的","语料库",""
"一个人看电影","","Twins","独自排着队买电影票⏎前面恋人拥抱⏎仿佛在向我炫耀⏎开演倒数三百六十秒⏎还在以为你会赶到⏎灯光渐暗时间刚刚好⏎不要让观众看到⏎我旁边没有人靠⏎望着那偷哭的女主角⏎真想把剧情全改掉⏎如果爱情我可以主导⏎不要太多慌张气氛⏎整天在发酵⏎所有谈恋爱的人都不低调⏎你不来我不笑⏎心情很不好⏎一个人去看电影⏎那感觉多单调⏎你没来爱就像⏎过期的蛋糕⏎看起来还很新鲜⏎却最好把它丢掉⏎生活很枯燥⏎一个人看完电影⏎心得跟谁报告⏎荧幕里的对白争吵⏎全变成我的烦恼⏎多渴望你听得到","语料库",""
"猫鼠游戏","","蔡健雅","要不要跟我回家⏎要是你有追得上的办法⏎引擎燃起的火花⏎是你给我的回答⏎要不就跟我回家⏎腻了自由的我们能上哪⏎你的怀里待一下⏎想走就走不复杂⏎一触即发 我把速度增加⏎追逐是任性或玩耍⏎是任性或玩耍⏎速度增加 离你距离越大⏎你就越加快步伐⏎越加快步伐⏎距离越大 就让轮胎摩擦⏎若即若离的赏罚⏎猫与鼠的游戏谁怕谁⏎啊哈哈⏎啊哈哈⏎要不要跟我回家⏎但爱未必在怎知会去哪⏎小小的尔虞我诈⏎是种快感不复杂⏎一触即发 我把速度增加⏎追逐是任性或玩耍⏎是任性或玩耍⏎速度增加 离你距离越大⏎你就越加快步伐⏎越加快步伐⏎距离越大 就让轮胎摩擦⏎若即若离的赏罚⏎猫与鼠的游戏谁怕谁⏎啊哈哈⏎啊哈哈⏎一触即发 我把速度增加⏎爱情是加油或加码⏎是加油或加码⏎速度增加 离你距离越大⏎终点不急着到达⏎不急着到达⏎距离越大 就让轮胎摩擦⏎若即若离的赏罚⏎猫与鼠的游戏谁怕谁⏎啊哈哈⏎啊哈哈⏎啊哈哈⏎啊哈哈⏎啊哈哈","语料库",""
"一场游戏一场梦","","费翔","一场游戏一场梦⏎不要谈什么分离⏎我不会因为这样而哭泣⏎那只是昨夜的一场梦而已⏎不要说愿不愿意⏎我不会因为这样而在意⏎那只是昨夜的一场游戏⏎那只是一场游戏一场梦⏎虽然你影子还出现我眼里⏎在我的歌声中早已没有你⏎只是一场游戏一场梦⏎不要把残缺的爱留在这里⏎在俩个人的世界里不该有你⏎oh.为什么道别离说什么在一起⏎如今虽然没有你我还是我自己⏎说什么此情永不愈⏎说什么我爱你⏎如今依然没有你我还是我自己⏎那只是一场游戏一场梦⏎虽然你影子还出现我眼里⏎在我的歌声中早已没有你⏎只是一场游戏一场梦⏎不要把残缺的爱留在这里⏎在俩个人的世界里不该有你⏎oh.为什么道别离说什么在一起⏎如今虽然没有你我还是我自己⏎说什么此情永不愈⏎说什么我爱你⏎如今依然没有你我还是我自己⏎为什么道别离说什么在一起⏎如今虽然没有你我还是我自己⏎说什么此情永不愈⏎说什么我爱你⏎如今依然没有你我还是我自己","语料库",""
"恋爱不要当游戏","","费翔","想你想你今宵要多珍惜⏎恋爱不要当游戏伴着我多甜蜜⏎恋爱需要诚意要接受你要努力⏎不要像狂风暴雨来得快也去得急⏎你你你要拿出勇气⏎不要花言巧语听我说真情意⏎我的心上人展笑容年纪轻轻⏎你不要叹息小天地有了我⏎快乐欢笑属于你哇啊啊⏎想你想你今宵要多珍惜⏎恋爱不要当游戏伴着我多甜蜜⏎恋爱需要诚意要接受你要努力⏎不要像狂风暴雨来得快去得急⏎你你你要拿出勇气⏎不要花言巧语听我说真情意⏎我的心上人展笑容年纪轻轻⏎你不要叹息小天地有了我⏎快乐欢笑属于你哇啊啊⏎心中只有你心中只有一个你⏎有真情有活力恋爱不要当游戏⏎想一想多甜蜜把我记在你心里⏎真情不变真爱不移","语料库",""
"七绝（《七绝》主题曲）","","小旭音乐","任快意迎风满袖⏎将山河跌宕恩仇⏎今生贪杯把酒⏎若只有孤风与酒⏎少年也满怀英勇⏎英杰可解温柔⏎与尘世绝口⏎便让七绝断尽这始终⏎于世间回首⏎相逢是否足够⏎任江湖千百风流⏎留一人描摹心头⏎望这明月如旧⏎若只有孤风与酒⏎少年也满怀英勇⏎偏又不解温柔⏎风霜满肩头⏎便让七绝断尽这始终⏎于世间回首⏎相逢是否足够⏎却不知⏎几时休⏎将恩怨抛后⏎策马九州⏎便让七绝断尽这始终⏎人世这一走⏎可是多少春秋⏎可还能⏎再聚首⏎任快意迎风满袖⏎可还能⏎再聚首","语料库",""
"打游戏","","小旭音乐","【对白】⏎*****⏎哎呀！打什么斗地主！快过来拜年啦！⏎小旭音乐祝大家新年快乐、新春大吉、来年赚的盆满钵满、来年步步高……⏎“小旭音乐”是什么鬼？饱鬼饿鬼食尸鬼？哦，我知道了！一定是某个喜欢大半夜飘着唱歌的鬼！⏎小旭音乐都不知道，这20几年的游戏白玩了啦！！白玩了啦！！玩了啦！！了啦！！啦！！⏎【歌词】⏎不吃不喝天天练级⏎不知不觉又到年底⏎姨妈婶婶通通到齐⏎问来问去都是⏎男女朋友奖学金⏎当年逃课玩红白机⏎不及格赖新出掌机⏎感谢万能智能手机⏎游戏模式开启⏎碎碎念自动屏蔽⏎【对白】⏎你怎么一直在玩斗地主？⏎??男E_……⏎你们还做啥啊？⏎诛仙啊……⏎还有？⏎天龙八部啊……⏎还有？！⏎古剑奇谭！！⏎还有？！！⏎【歌词】⏎存款不够买房太难 不如打打游戏⏎杂事一堆领导太烦 不如打打游戏⏎男票傲娇女票冷战 不如打打游戏⏎生活许多挑战 夹杂太多惊喜⏎打过了这一关 你就天下无敌⏎【对白】⏎玩游戏就能吃饱饭吗？玩游戏就能讨到老婆吗？玩游戏就能赚到钱吗？⏎可是不玩游戏……也讨不到老婆呀……⏎【歌词】⏎不吃不喝天天练级⏎不知不觉又到年底⏎姨妈婶婶通通到齐⏎问来问去都是⏎男女朋友奖学金⏎当年逃课玩红白机⏎不及格赖新出掌机⏎感谢万能智能手机⏎游戏模式开启⏎碎碎念自动屏蔽⏎【对白】⏎凌晨三点，你竟然还不睡觉！被我抓包了吧哈哈哈哈哈……⏎你是起床尿尿……我是不睡等客户反馈好嘛！！⏎噗！那你继续等吧，我去睡觉咯~啊哈哈哈哈哈哈哈……⏎【歌词】⏎存款不够买房太难 不如打打游戏⏎杂事一堆领导太烦 不如打打游戏⏎男票傲娇女票冷战 不如打打游戏⏎生活许多挑战 夹杂太多惊喜⏎打过了这一关 你就天下无敌⏎【对白】⏎我跟你讲哦，你这个曲子里面的琵琶加的不好哦，能不能换一个啦？⏎嗯？琵琶？哪里有琵琶？⏎请问，您说的这个不好的琵琶，在多少秒那里呢？⏎就是辣个20几秒哦，辣个轮指我觉得用得好假哦。⏎尼玛，那是古筝好嘛……是古筝好嘛……古筝好嘛……筝好嘛……好嘛……嘛……啊……⏎好的……我们不要这个琵琶！！！","语料库",""
"长生诀（游戏《长生诀》主题曲正式版）","","小旭音乐","那年春 风絮中 柳下回眸正相逢⏎城门外 青石桥 望见你 剑如虹⏎你戏说年少种种 刹那间温柔心动⏎从此痴 跌入三生一场梦⏎这一世 人潮中 早忘却故人面容⏎最悲楚 最疼痛 孤身故地重游⏎轮回里擦肩而过 求不得一次相守⏎这天意 为何我总参不透⏎破空而来的剑锋⏎斩断最后的情衷⏎再无人可与我执手 共长生⏎原来情至太伤太重 竟成一场空⏎假如当年相忘不相逢⏎再一世 烟雨里 想起你浅笑眉低⏎趁醉意 绘连理 却脉脉不曾语⏎再回望年少种种 那年刹那的心动⏎你是我 不曾圆满的欢喜⏎花灯戏 吹故曲 身畔早已没有你⏎平生聚 前缘尽 唯孤身天涯去⏎三世因果忆多情 故梦杳杳何处寻⏎曾别离 而今只影向谁依⏎破空而来的剑锋⏎斩断最后的情衷⏎再无人可与我执手 共长生⏎原来情至太伤太重 竟成一场空⏎假如当年相忘不相逢⏎原来情至太伤太重 竟成一场空⏎假如当年相忘不相逢","语料库",""
