题目,朝代,作者,内容,来源,词牌
两只公鸡,,拉封丹,两只公鸡相安无事，⏎忽然出现一只母鸡，⏎随即就战火连天，⏎爱神哟，你毁了特洛伊！⏎正是你挑起祸端，⏎这场争执愈演愈烈，⏎连天神也血流成河，⏎染红了克桑西河。⏎两只公鸡持久战，⏎不分胜负战犹酣。⏎这消息传遍四周，⏎母鸡纷纷跑来观看。⏎多少羽毛亮丽的海伦，⏎情愿以身做战利品，⏎战败者便逃逸隐身，⏎为丧失荣誉和爱而痛心。⏎对手战败他扬扬得意，⏎眼看占有他爱的母鸡。⏎败将天天见到那家伙，⏎心又点燃仇恨和勇气。⏎他不断磨砺自己的喙，⏎不断地拍胸鼓翅欲飞，⏎还总要迎风训练本领，⏎以发狂嫉妒武装自己。⏎他不必这样处心积虑。⏎那个获胜者跳上房顶，⏎又在高唱自己的胜利，⏎一只老鹰听见鸣声，⏎就作别了荣耀和爱情！⏎在一只老鹰的利爪下，⏎这样神气活现必丧命。⏎总之，命运又一个轮回，⏎情敌得以重返母鸡群，⏎战败者回来卖弄风情。⏎身边这么多妻妾簇拥，⏎可以想见那咯咯叫声。⏎命运女神就是喜怒无常，⏎胜者太嚣张自取灭亡。⏎胜利果实要小心呵护，⏎当心命运的若疯若狂。,拉封丹寓言·李玉民译,
人忘恩负义并对命运女神的不公,,拉封丹,一名商人从事海外贸易，⏎发了大财还真有运气：⏎几度出海战胜风暴、⏎深渊、浅滩、礁石，⏎都没有造成损失，⏎保住了全部货包，⏎幸运之神给予关照。⏎他的同行就都不这么幸运，⏎厄运女神和海神，⏎无不要耍耍威风。⏎而我们这位商人则不同，⏎有幸运女神护佑，⏎货船平安抵达港口。⏎经纪人、合伙人，⏎对他无不忠心耿耿。⏎烟草、蔗糖、肉桂，⏎想卖什么货物都成，⏎还有陶瓷奢侈品，⏎高消费大赚金银。⏎总之，生意兴隆，⏎真可谓财源滚滚。⏎在他府上谈论买卖，⏎必以大额金币为单位。⏎此人还豢养狗群，⏎有许多车子和马匹，⏎吃斋日也像办婚礼。⏎一位朋友见他太奢侈，⏎便问：“你何以成功，⏎便餐还如此丰盛？”⏎“问我何以成功？⏎还不是靠本领？⏎我完全靠自己，⏎靠自己苦心经营，⏎风险能掌握分寸，⏎投钱也投得很准。”⏎他赚钱似乎是件轻松的事，⏎赚了钱再风险投资多获利。⏎然而这趟生意一点不如愿，⏎怪他自己大意失算：⏎只因设备太简陋，⏎风浪打沉一条船；⏎另一条船没武装，⏎成为海盗的盘中餐；⏎第三条船驶到港，⏎生意经销却惨淡，⏎奢侈品与高消费，⏎也都大大不如前。⏎最后又雪上加霜，⏎受了代理商的欺骗。⏎而他还大肆挥霍，⏎天天都大摆酒宴，⏎寻欢作乐，大兴土木，⏎一下子变成穷光蛋。⏎他那朋友见他穷困潦倒，⏎便问道：“为何这样灾变？”⏎“唉！还不是怪命运女神！”⏎朋友说：“您大可不必伤心，⏎假如女神不让你走运，⏎您至少可做个明智的人。”⏎这劝告不知他能否听得进，⏎不过我知道人若是走运，⏎总认为自己有多么高明；⏎而我们的失误若导致失败，⏎那就对命运女神谩骂嘲讽。⏎在世人看来，不是一个标准：⏎发财，是我们之功，⏎倒霉，就怪命运。⏎自己总是有道理，⏎命运总荒谬绝伦。,拉封丹寓言·李玉民译,
猫、黄鼠狼与小兔,,拉封丹,话说一天早晨，⏎小兔子出了门，⏎黄鼠狼占了兔窝，⏎这招儿还狂狠。⏎趁着主人不在家，⏎抢占兔窝很容易，⏎明目张胆搬进去。⏎小兔出门去迎曙光，⏎穿越朝露百里香。⏎芬芳嫩草吃个饱，⏎饱餐再撒一阵欢；⏎雅诺兔算玩够了，⏎这才想到把家还。⏎回到自家地洞口，⏎忽见那只黄鼠狼，⏎正贴窗户往外看。⏎“我的护家神哟，⏎我看到家里有什么？”⏎逐出祖屋的兔子说，⏎“好家伙，黄鼠狼太太，⏎还不乖乖快离开！⏎要不我可不客气，⏎当地老鼠全叫来！”⏎尖鼻太太便回答：⏎谁先占地儿归谁家。⏎这个住所不像样，⏎她要进来还得爬，⏎正好借口打一架！⏎强词夺理舌如簧：⏎“纵然这里是王国，⏎要看法律怎么说；⏎凭啥兔爷传兔爹，⏎兔爹再传兔雅诺，⏎为啥不能传保罗，⏎为啥不能传给我！”⏎这是传统习惯法，⏎小兔当即就反驳：⏎“法律明确有规定，⏎我是这房子的主人，⏎父亲必须传儿子，⏎皮埃尔一定传西蒙，⏎接着由我来继承。⏎谁先占有算谁的，⏎这种法律更合理？”⏎“再吵下去没意思，”⏎黄太太说，“何不去找⏎肥猫大法官评评理。”⏎猫先生深居又简出，⏎好似虔修的隐士：⏎身穿漂亮的猫皮袍，⏎又肥又胖，是猫中圣贤，⏎什么案件都能断。⏎雅诺兔同意猫断案。⏎争执双方一道去，⏎见到肥猫大法官。⏎神爪阁下便说道：⏎“孩子们，请往前靠，⏎往前靠，我耳朵背，⏎岁月到底催人老。”⏎两个丝毫无防备，⏎走上前去要答对；⏎走到老猫利爪下，⏎两只利爪同时抓，⏎促使双方达一致，⏎同意嚼碎当猫食。⏎诸侯纷争同此案，⏎国王调停必遭殃。,拉封丹寓言·李玉民译,
蛇头与蛇尾,,拉封丹,蛇有两个部位，⏎专同人类作对：⏎正是蛇头与蛇尾。⏎头尾那么有名，⏎全赖命运女神，⏎为此曾激烈纷争，⏎首尾各不相让，⏎究竟谁应领先。⏎头一直走在前面，⏎蛇尾便向天喊冤：⏎“头这么独断专行，⏎我爬了多少里程，⏎我成了她的奴隶，⏎难道总让我顺从？⏎我要感谢上帝，⏎生来是她妹妹，⏎而不是她的奴婢。⏎我们俩同一血统，⏎对待我们要平等，⏎我们有同样毒性，⏎剧毒瞬间要人命。⏎总之我要换换位，⏎由您老天下命令：⏎现在我该走在前，⏎蛇头姐姐跟后面，⏎我一定能带好路，⏎让她丝毫无怨言。”⏎老天发狠遂她愿，⏎好心往往办坏事，⏎盲目愿望不该管。⏎老天这次太随便。⏎蛇尾领路当向导，⏎瞎子白天看不见，⏎走投无路团团转；⏎忽而撞到大石头，⏎忽而撞到大树干，⏎忽而撞到行路人；⏎曲折爬向冥河边，⏎径直投河下深渊。⏎蛇尾误导果可鉴！,拉封丹寓言·李玉民译,
月球上的动物,,拉封丹,一位哲人断言，⏎人总受感觉欺骗；⏎另一位则坚信，⏎感觉从来不骗人。⏎双方都有道理。⏎说感觉骗人，⏎哲学道出事实：⏎人仅以感觉为准，⏎就要得出结论。⏎不过，如能根据⏎观察对象的距离，⏎周围的环境，⏎感官和观察仪器，⏎校对事物的表象，⏎这种感觉还有准，⏎不会欺骗任何人。⏎自然造化之功，⏎万物有序运行。⏎这种天经地义，⏎可望有朝一日，⏎我会充分论证。⏎从地球观察太阳，⏎太阳是何形象？⏎那么庞大的星体，⏎也不过三尺周长。⏎如果飞升太空，⏎再看自然的眼睛，⏎从距离判断体积，⏎通过三角法，⏎用手掌就能量定。⏎无知者以为⏎太阳是平面，⏎而我说是球形。⏎我断定太阳不动，⏎地球不停地运行。⏎总之，观察太阳，⏎我不相信自己眼睛。⏎我绝不会迷惘⏎视觉的幻景。⏎无论什么情况，⏎我的思想总要探寻⏎表面掩盖的真相。⏎我绝不聪明，⏎眼睛未免太机灵，⏎耳朵又太迟钝。⏎直棍入水打弯，⏎理性就予以校正：⏎主心骨是理性。⏎我这双眼睛，⏎有理性帮忙，⏎虽然总对我说谎，⏎却从不把我蒙骗。⏎所谓眼见为实，⏎这谬误相当普遍。⏎月轮上有女人头像？⏎果真有张女人脸？⏎其实不然。⏎那又何以得见？⏎那是月亮表面凹凹凸凸，⏎远望产生的效果。⏎月亮并不平展如镜面：⏎既有起伏的山峦，⏎又有坦缓的平川，⏎光和影交错，⏎往往就勾勒出⏎人形、牛状、大象。⏎从前在英格兰，⏎就望见类似的影像：⏎对着望远镜观赏⏎那颗极美的月亮，⏎又发现一只动物，⏎人人都欢叫惊叹！⏎于是议论纷纷，⏎月球发生了异变，⏎想必预示重大事件。⏎列强之间的纷争，⏎难说不是异象的反映？⏎国王也匆忙莅临，⏎赞赏这样的天文，⏎亲眼看到月上的精灵：⏎原来是只小老鼠，⏎钻进天文望远镜。⏎一只望远镜里⏎隐藏着战争的起因！⏎这件事成为笑谈。⏎多幸福的人民！⏎什么时候法国人⏎也能够像你们⏎完全投身这种营生？⏎战神特别照应，⏎让我们丰收战功：⏎正是我们的敌人，⏎最害怕战争；⏎正是我们法国人⏎总想开启战衅，⏎确信胜利女神。⏎路易王的情人，⏎到处都形影相随；⏎一顶顶胜利桂冠，⏎将使我们青史留名。⏎甚至缪斯女神，⏎也从未离开我们；⏎我们尝到了甜头。⏎和平是我们愿望，⏎绝非我们渴求。⏎英王查理会享太平，⏎即使在战争中，⏎也善于展现英勇，⏎带领着英国，⏎投入这种游乐，⏎正如今天所见，⏎那里休闲的场面。⏎不过，他若能平息争端，⏎那就烧高香！⏎还有什么举动，⏎更配他的英名？⏎奥古斯都的业绩，⏎比起第一代恺撒的丰功，⏎难道就那么逊色？⏎啊，万分幸运的人民！⏎和平何时光临，⏎我们也能像你们⏎全身心投入艺术的创新！,拉封丹寓言·李玉民译,
死神与垂死者,,拉封丹,死神绝难突袭智者：⏎智者时刻有所准备，⏎善于早早警示自己，⏎何时应该告别人世。⏎告别人世的时刻哟！⏎总括包揽全部时光：⏎哪管分成每天每时、⏎每分每秒、每一俯仰，⏎一瞬一息不能逃离，⏎无一不与死神共享，⏎无不纳入死神领域。⏎王子诞生睁眼见光，⏎这一时刻有时紧随，⏎永久合上眼的时刻，⏎无论你多么高贵，⏎无论你多么留恋，⏎青春貌美高尚品德；⏎死神绝不留情面，⏎到时候就夺走一切。⏎有朝一日，整个世界⏎要向死神交出财富，⏎这种规律尽人皆知，⏎既然说就和盘托出，⏎准备充裕莫过于死。⏎百岁老人气息奄奄，⏎不住声向死神抱怨，⏎怪死神来得太匆匆，⏎催逼他马上离人间，⏎事先也该提个醒，⏎容他写好留遗言：⏎“怎么能说死就突然死？⏎稍稍等等好打理：⏎老伴不愿我单独走，⏎把她一个人丢后头；⏎还有个侄孙要养活；⏎再容我房屋得拾掇，⏎新建一翼扩一扩。⏎女神哟您太无情，⏎何必这样来催命！”⏎“老人哟，”死神答道，⏎“我来找你绝不突然，⏎怪我催命无端抱怨。⏎你不是有百年时间？⏎如此高寿者，在巴黎⏎可能找到第二个，⏎在法国找出十个？⏎照你说，我早该通知，⏎好让你安排后事。⏎其实遗嘱早该写完，⏎侄孙生活有保障，⏎房子也该修完善。⏎想想看，你行走活动，⏎已经感到有些不便，⏎精神委顿，感觉迟钝，⏎全身何时疲惫不堪？⏎吃饭再也没胃口，⏎听力也开始退减，⏎什么事都模糊一片，⏎太阳每天升起落下，⏎对你似乎已无关，⏎凡此种种感觉变化，⏎不正预示临近暮年？⏎财富已成身外之物，⏎你内心不免遗憾。⏎我已经让你看见，⏎你的伙伴都死的死，⏎病的病，苟延残喘，⏎要说起来这一切，⏎不是警告又是什么？⏎好了，老者，别再啰唆！⏎就算你没写遗嘱，⏎也误不了共和国。”⏎死神说得有理，⏎到了这把年纪，⏎离世如同离宴席，⏎谢过主人，打好行装，⏎能多少次延迟行期？⏎老人家，你还嘟囔？⏎瞧瞧年轻人去送死，⏎他们行进，奔向死亡，⏎死得的确光荣壮烈，⏎但是必死无疑，⏎有时还非常惨烈。⏎我白白向你呼喊，⏎我的热忱也不谨慎。⏎临终最感到遗憾，⏎也就最像那些死人。,拉封丹寓言·李玉民译,
修鞋匠和银行家,,拉封丹,修鞋匠从早唱到晚：⏎听他唱歌妙不可言，⏎看他样子更是奇观；⏎他一展歌喉随意唱来，⏎欢快劲头胜过七贤。⏎他的邻居恰恰相反，⏎虽然拥有万贯家财，⏎开口唱歌极为少见，⏎更多的却是失眠。⏎此人是个银行家，⏎有时失眠到天明，⏎蒙蒙眬眬刚入梦，⏎修鞋匠就唱起歌，⏎把这位邻居吵醒。⏎银行家便抱怨老天：⏎市场上卖吃喝物品，⏎为什么不能卖睡眠。⏎于是请邻居到公馆，⏎询问这位唱歌人：⏎“请问，格雷古瓦先生，⏎一年您挣多少钱？”⏎“一年？老实说，先生，”⏎修鞋匠笑呵呵答道，⏎语调轻快带点调侃，⏎“收入我可不这么算，⏎挣多少就算多少，⏎并不一天天想攒钱，⏎一年到头饿不着，⏎每天都能吃面包。”⏎“那好，请您告诉我，⏎一天能够挣多少？”⏎“有时候多，有时候少，⏎一年收入能不错；⏎节日放假最糟糕：⏎节假日里不干活，⏎一个铜板也挣不着。⏎放一天假误一天，⏎神父先生还没个完，⏎不断推出新圣人，⏎规定节日做纪念。”⏎银行家笑他太天真：⏎“让您一步登上天，⏎今天给您大笔钱，⏎一百金币保管好，⏎急用时候能解难。”⏎修鞋匠以为发大财，⏎人间创富百余年，⏎用度不过这些钱。⏎回到家里忙安排，⏎要把金钱藏起来，⏎连同快乐埋地窖；⏎从此失声口不开，⏎不再唱歌乐开怀，⏎只因财富用不了，⏎生活不再费辛劳。⏎睡眠从此离家去，⏎忧虑进驻成伴侣，⏎终日疑神又疑鬼，⏎草木皆兵空惶遽。⏎白天总是睁大眼，⏎夜晚更要心胆寒，⏎如果猫来有动静，⏎一定是要去偷钱。⏎这样生活太可怜，⏎最终跑去找邻居，⏎邻居好睡唤醒难。⏎一见阔佬便说道：⏎“还我歌声和睡眠，⏎这一百金币我不要！”,拉封丹寓言·李玉民译,
狮子、狼和狐狸,,拉封丹,狮子衰老，又患痛风，⏎这样下去实在不行，⏎他要人去寻找⏎医治衰老的良药。⏎君王的旨谕，⏎谁敢说不字，⏎那就是大逆不道。⏎各个种类的医生，⏎各种医术的传承，⏎应召从四面八方，⏎纷纷来见狮王；⏎掌握秘方的药师，⏎也都到朝廷聚齐。⏎大家都来问诊，⏎唯独狐狸按兵不动，⏎躲在家中不出门。⏎老狼正好晋见，⏎来到狮王病榻前，⏎趁着同行不在，⏎便向狮王进谗言。⏎君王当即下令，⏎去狐狸家用烟熏，⏎必须押来见朕。⏎狐狸前来见大王，⏎知道中伤是老狼，⏎“陛下，”狐狸说道，⏎“恐怕失实乱举报，⏎硬要给我加罪名，⏎迟迟不肯来上朝。⏎其实我正去朝圣，⏎为了陛下长健康，⏎我许一个大心愿。⏎朝圣路上还遇见⏎一些专家和学者，⏎问他们陛下体衰弱，⏎理应担心有后果：⏎您仅仅是缺热力，⏎年复一年当摧毁。⏎大补热气有奇招，⏎活剥狼皮做皮袄，⏎马上披到您身上，⏎热乎血气疗效好。⏎这个秘方正对症，⏎专治体虚防衰老。⏎狼先生肯定愿效劳，⏎献上狼皮当睡袍。”⏎狮王接纳这建议，⏎当场将狼剥了皮，⏎大卸八块摆成席，⏎披上狼皮吃野味，⏎君王心下极满意。⏎奉劝朝臣先生们，⏎相互摧残该休止；⏎歌功颂德尽可做，⏎彼此损害要不得。⏎损人往往自作恶，⏎弄巧成拙失更多。⏎诬陷诽谤反作用，⏎反弹过来自受用：⏎诸位毕竟是同行，⏎彼此过节不轻饶。,拉封丹寓言·李玉民译,
女人和秘密,,拉封丹,没什么比秘密还紧要，⏎要女人保密也难做到；⏎我甚至知道在这方面，⏎许多男人也强不了多少。⏎丈夫在妻子身边，⏎一天夜晚想要考验，⏎忽然惊叫呼喊：⏎“天啊！怎么回事？⏎我疼得厉害！⏎肚子要裂开！⏎怎么？我下了个蛋！”⏎“你下了个蛋？”⏎“对，这不是嘛！⏎刚下的新鲜蛋！⏎千万可别讲出去，⏎人家会称我母鸡！⏎反正跟谁也别提。”⏎妻子年轻见识少，⏎这事更觉太奇妙，⏎信以为真下保证，⏎指天发誓口封牢。⏎谁知夜晚刚发誓，⏎天色一亮便忘记。⏎妻子轻率缺心眼，⏎一见天亮便起床，⏎跑去邻家见婆娘！⏎“大姐呀！”她说道，⏎“我家出了大怪事，⏎千万别向外人道，⏎让我挨揍多不好！⏎老公下了一个蛋，⏎四个鸡蛋也不换。⏎这可是个大秘密，⏎看在上帝面，⏎千万千万别外传。”⏎邻家大姐当即说：⏎“你就这么小瞧我？⏎你还不知我为人，⏎好了，千万别担心。”⏎生蛋者之妻回家转，⏎邻家嫂可不得闲，⏎消息火速往外传。⏎一连传了十几家，⏎下一个蛋说成仨。⏎事情到此不算完，⏎另一个婆娘有创见，⏎凑近耳旁悄悄说，⏎一次生了四个蛋。⏎这样小心已多余，⏎秘密不复为秘密。⏎信息女神满天飞，⏎生蛋数增多少倍，⏎口口相传往上添，⏎太阳未落天没黑，⏎蛋数已超百余枚。,拉封丹寓言·李玉民译,
狗脖子挂主人的晚餐,,拉封丹,我们的双眼，⏎经不住美人的考验；⏎我们的双手，⏎也经不住黄金的诱惑。⏎看守财富的人，⏎很少不动贪心，⏎见财不起意，⏎恐怕天下也难寻。⏎狗脖子上挂着小篮，⏎给主人往家送饭。⏎看着眼下的美餐，⏎难免不有点嘴馋。⏎这也情有可原；⏎接近财富会受诱惑，⏎人人都难幸免。⏎说来也是怪事，⏎要教会狗隐忍，⏎却不能教人克制。⏎这条狗挎着饭篮，⏎路遇一条看门狗，⏎要抢他的晚餐。⏎打劫者想马上得手，⏎但是未能如愿。⏎为了更好地守护，⏎送餐者放下饭篮，⏎减轻了负担。⏎一场大战，⏎招来一群野狗，⏎都是吃社会的好汉，⏎不怕挨几下老拳。⏎送餐狗眼看众寡悬殊，⏎这肉食面临危险，⏎只想要自己一份，⏎要保全显然太难。⏎他还很识时务，⏎当即对群狗说：⏎“先生们，不要动怒，⏎大家都来分享，⏎我有一份就满足。”⏎说着他率先咬一口，⏎众狗一哄而抢，⏎无不争先恐后。⏎看家狗、无赖狗，⏎都参加盛宴，⏎白吃还不用争斗。⏎这故事引我遐想⏎一座城市的形象：⏎有人公款消费，⏎公款成自家钱箱。⏎市政长官、税务官，⏎无不伸手沾光，⏎最油滑干练者，⏎给别人做出榜样。⏎看他们鲸吞金钱，⏎还真是一种消遣。⏎如有人谨小慎微，⏎要以无聊的理由，⏎企图保护公款，⏎稍微表示反对，⏎马上就被人说成傻蛋。⏎他不难开始向钱看，⏎很快就伸手头一个贪。,拉封丹寓言·李玉民译,
笑星和鱼,,拉封丹,有人追笑星，⏎我却总躲避。⏎笑的艺术，⏎笑傲一切，⏎就要一枝独秀。⏎上帝只为蠢货，⏎创造了毒舌，⏎妙语惊四座。⏎我用一则寓言诗，⏎也许能戏说，⏎这样一条毒舌，⏎也许会有人觉得⏎我戏说得不错。⏎一名笑星出席⏎一位银行家的盛宴，⏎他的座位有点偏，⏎眼前只有小鱼，⏎大鱼摆得很远。⏎笑星拿起小鱼，⏎对着鱼耳交谈，⏎再佯装调换，⏎倾听鱼儿回答。⏎宾客都十分惊诧，⏎纳罕搞什么戏法。⏎笑星一本正经，⏎说他惦念一位友人：⏎朋友去了美洲，⏎说话已有一年，⏎别是遭遇海难；⏎便向小鱼打听，⏎鱼儿答说太年轻，⏎不了解那人的命运；⏎这事还得问大鱼，⏎大鱼才能说得清。⏎“先生们，能不能⏎拿过来一条大鱼，⏎好让我问一问？”⏎若说这个笑谈，⏎博得宾客喜欢，⏎我看不然，⏎但是不管怎样，⏎众人还是捧场，⏎递给他一条鱼精。⏎鱼精辈长年尊，⏎能告诉他探险家⏎每人的姓名：⏎去陌生世界探险，⏎有去无一人生还。⏎海洋帝国的前贤，⏎这一百年间，⏎眼看他们沉入深渊。,拉封丹寓言·李玉民译,
田鼠和牡蛎,,拉封丹,有只老鼠住在田间。⏎小脑袋缺根弦，⏎有一天在家里闷倦，⏎便离开田地、⏎谷粒和麦子，⏎抛下鼠洞家园，⏎到各地去游玩。⏎田鼠一出小洞⏎便连声赞叹：⏎“世界真大，这么广阔！⏎那是亚平宁山峦，⏎这高山是高加索！”⏎那么小的鼹鼠土包，⏎在他眼里都是高山。⏎田鼠走了好几天，⏎来到一个地方，⏎未见过的海边，⏎停泊几只战舰。⏎那是海洋女神⏎丢在海边的牡蛎，⏎我们的田鼠一见，⏎以为是大战船。⏎他又不由得感叹：⏎“真的，我父亲真可怜，⏎什么都怕得要命，⏎不敢出来旅行。⏎哪里像我，⏎一路忍饥挨饿，⏎穿越大沙漠，⏎见到了海洋帝国。”⏎他是听乡村教师⏎说过这些事，⏎现在到处乱讲。⏎他与啃书本的老鼠，⏎就是不一样：⏎那些老鼠啃出知识，⏎武装到牙齿。⏎牡蛎都门户紧闭，⏎只有一只开张，⏎冲太阳打呵欠，⏎和风中好舒坦，⏎真是呼吸欢畅，⏎心花怒放；⏎一看便知无比美味，⏎又白又肥胖。⏎那只牡蛎打呵欠，⏎田鼠老远望见，⏎便又发感叹：⏎“我望见了什么？⏎是一顿美餐！⏎如果没看走眼，⏎单从那色泽，⏎我就能断定，⏎今天千载难逢，⏎我要饱餐一顿。”⏎老鼠先生越想越美，⏎靠近那牡蛎，⏎脑袋稍微探进去，⏎觉得一下子被钳住，⏎只因蛎壳突然关闭，⏎这就是无知自找死。⏎这则寓言有多种教益，⏎首先我们从中领会，⏎越是不谙世事少经验，⏎越是少见多怪总惊叹；⏎我们还能从中⏎明白一个道理：⏎自以为得计，⏎偷鸡不成蚀把米。,拉封丹寓言·李玉民译,
老熊和园林老人,,拉封丹,山上有只老熊，⏎还有点野性，⏎由命运女神，⏎幽禁在寂寞山林。⏎昔日英雄，⏎人称飞来如风，⏎日暮途穷，⏎如今孤苦伶仃。⏎老熊简直发了疯。⏎受囚禁的人，⏎通常难保理性。⏎说话固然好，⏎沉默就更妙，⏎可是两者都过火，⏎那就非常糟。⏎熊住的那方圆，⏎动物都不敢沾边，⏎落个孤家寡人，⏎老熊不免心烦，⏎这种生活太凄惨。⏎老熊正自忧伤，⏎离那儿不远，⏎有一位老人，⏎同样感到闷倦。⏎老人喜爱园艺，⏎是花神福罗拉，⏎也是果神波莫那⏎兼职的祭司。⏎这两种职务，⏎可以说是美善，⏎但很想有个好友，⏎温馨的情怀，⏎相伴而无妨碍。⏎草木话很少，⏎只在我这书中例外。⏎周围的伴侣，⏎终日默默无语，⏎这样的日子，⏎老人终于厌腻。⏎且说一天早晨，⏎老人便上路，⏎去寻找伴侣。⏎老熊来到山麓，⏎也抱着同样意图。⏎也是天缘凑巧，⏎在一处弯道，⏎人与熊撞个正着。⏎老人心里发毛，⏎怎么又躲得了？⏎不躲又怎么着？⏎遇到类似情况，⏎学学加斯科涅人，⏎也许是高招。⏎于是他便掩饰⏎畏惧的神色。⏎老熊可不懂礼貌，⏎劈头就问道：⏎“你是来看我的？”⏎“老爷，您看到了寒舍，⏎您能否赏脸，⏎到舍下吃顿便饭？⏎我有牛奶、水果，⏎也许不是熊老爷⏎平日的吃喝。⏎不过我有什么，⏎就拿什么待客。”⏎老熊接受邀请，⏎主客相伴而行。⏎路上话机相投，⏎未到家就成好友。⏎到了家相处欢洽，⏎尽管表面上观察，⏎独自生活更好，⏎身边别有傻瓜。⏎老人不声不响，⏎终日侍草弄花；⏎老熊一天到晚，⏎说不上两句话。⏎他要外出捕猎，⏎捕到猎物带回家。⏎在家主要营生，⏎保证好友睡觉清静，⏎从脸上赶走，⏎能飞的寄生虫，⏎也就是用心赶走，⏎我们所说的苍蝇。⏎且说有一天，⏎老人睡梦正酣，⏎一只苍蝇落到鼻尖，⏎老熊怎么也赶不走，⏎急得他团团转，⏎便狠狠地诅咒：⏎“看我怎么打死你，⏎让你尸首也不留！”⏎这位忠实的朋友，⏎说下手就下手，⏎操起一块铺路石，⏎照准生生砸下去，⏎苍蝇砸个稀巴烂，⏎老人脑袋也砸扁。⏎看得准正砸着，⏎想得好效果糟。⏎老人还在原地，⏎睡觉变成挺尸。⏎无知的朋友最危险；⏎聪明的敌人倒好办。,拉封丹寓言·李玉民译,
肥猪、山羊与绵羊,,拉封丹,一只山羊、一头绵羊，⏎和一头肥猪一起，⏎同在一辆大车上，⏎大车疾驶去赶集。⏎送他们到集市，⏎不是让他们看热闹，⏎而是要把他们卖掉。⏎故事就是这样说的。⏎车老板去赶集，⏎没有那份心思，⏎送他们去看戏，⏎看塔巴兰笑剧。⏎猪先生一路嚎叫，⏎好像有上百屠夫⏎跟在后面追跑。⏎猪嚎叫之声，⏎真可谓震耳欲聋。⏎两只羊非常温顺，⏎守本分的老实人，⏎实在不摸头，⏎还能这样呼救。⏎这没什么不好，⏎毫不心惊肉跳。⏎车老板对猪说道：⏎“你干吗拼命抱怨？⏎简直闹翻天，⏎大家什么都听不见。⏎还不闭上臭嘴？⏎瞧瞧这两位，⏎就比你知趣；⏎该让他们教给你，⏎如何为人处事，⏎至少如何闭嘴。⏎你瞧这绵羊，⏎他可讲片言只语？⏎他多么明智。”⏎“他是傻瓜蛋！”⏎猪截口说，⏎“自己就要完蛋，⏎他要是知道，⏎也会像我这样喊，⏎扯着脖子高喊。⏎还有另一位，⏎所谓正人君子，⏎他会拼命喊，⏎声音高得出奇。⏎他们还以为，⏎仅仅要去掉⏎身上的多余：⏎绵羊剪去厚毛，⏎山羊挤出奶汁。⏎我不知道，⏎这样想可有道理，⏎不过我这块料，⏎只配宰了当肉食，⏎我是死定了。⏎别了，我的猪舍！”⏎猪先生很精明，⏎讲得头头是道，⏎可是有什么用？⏎照他说死定了，⏎命运已经注定，⏎无论缩头缩脑，⏎还是怨天尤人，⏎都改变不了丝毫。⏎最没有远见，⏎总是顺其自然。,拉封丹寓言·李玉民译,
狮王后的葬礼,,拉封丹,狮王后驾崩，⏎举国都哀痛。⏎百兽来奔丧，⏎阿谀劝君王。⏎臣下尽臣职，⏎狮王更伤悲。⏎诏告全天下，⏎葬礼定何日，⏎举办在何地。⏎廷臣总安排，⏎礼宾轮座次，⏎清点全到齐。⏎狮王放悲声，⏎洞窟如雷鸣。⏎狮族无他殿，⏎悲声即命令；⏎廷臣齐效法，⏎哀号震洞顶。⏎如若下定义，⏎这便是朝廷；⏎一地人相聚，⏎悲喜总趋同：⏎各怀各鬼胎，⏎趋同是正经；⏎只为悦君王，⏎哪怕要违心，⏎至少装装样；⏎一群变色龙，⏎一群猴子精，⏎唯主子是从。⏎可谓一意志，⏎操纵千万众，⏎人成机械偶，⏎全凭绳操纵。⏎话回本故事，⏎鹿绝不肯哭：⏎狮后极凶残，⏎杀他妻与子，⏎既死报了仇，⏎哭从何谈起？⏎鹿既不肯哭，⏎便有进谗道，⏎硬说见他笑。⏎所罗门有训，⏎王怒极残暴，⏎狮王尤为甚。⏎有训不知晓？⏎鹿未读过经。⏎狮王便怒道：⏎“好个林中鹿，⏎众哭你敢笑！⏎渎圣实贱体，⏎岂配动狮爪！⏎群狼上前来，⏎处死这叛贼，⏎为狮后报仇，⏎亡灵得安慰。”⏎雄鹿便回奏：⏎“陛下请息怒，⏎哭灵期已过，⏎悲痛又何益。⏎王后眠花间，⏎适才曾显现。⏎一见便认得，⏎王后对我说：⏎‘朋友须牢记，⏎出殡我升天，⏎千万别哭啼！⏎我赴神仙会，⏎品尝无穷趣，⏎谈笑又风生，⏎满座皆仙体。⏎乐见国王悲，⏎悲痛仅一时，⏎我心却窃喜。’”⏎话音还未落，⏎满堂欢声起：⏎王后成神仙，⏎奇迹真奇迹！⏎鹿未受惩罚，⏎反而得恩赐。⏎梦话虽荒唐，⏎博得王欢喜。⏎见王就吹捧，⏎谎言加蜜语：⏎国王再恼怒，⏎受用消怒气；⏎待你为上宾，⏎钓饵生效力。,拉封丹寓言·李玉民译,
